cluster_id,name,description,size,total_size,member_clusters,sample_summaries
150,Resolve LangGraph dependency and build compatibility errors,"Users experienced various dependency and build errors when working with LangGraph platform deployments and OSS installations, including ImportError issues with missing constants, ModuleNotFoundError exceptions from deprecated modules, and version compatibility problems between langgraph packages. The support team resolved these issues by releasing updated package versions with backward compatibility, providing upgrade guidance for minimum required versions, and helping users configure proper dependency management in their requirements files and virtual environments.",19,19,,"['help with a ModuleNotFoundError when trying to import ToolNode from langgraph.prebuilt in LangGraph version 0.3.4, which was preventing them from building their LLM agent. The issue was resolved by creating a new virtual environment and reinstalling langgraph.', 'add `.langgraph_api` to the `.gitignore` file in template projects, which is a development configuration improvement for LangGraph OSS Python projects.', ""help resolve an ImportError in the langgraph package where 'CONFIG_KEY_THREAD_ID' cannot be imported from 'langgraph.constants', which is blocking their software releases. The support team provided a fix by releasing an updated version that maintains backward compatibility with older langgraph versions.""]"
151,Resolve LangGraph platform deployment timeout and infrastructure failures,"Users experienced persistent deployment timeout issues on the LangGraph platform where applications consistently failed after 300-600 seconds due to various infrastructure problems including health check failures, database connectivity issues, and pod termination problems. The support team resolved these issues through system-wide timeout increases, database migration fixes, environment variable corrections, and infrastructure troubleshooting to improve deployment reliability.",19,19,,"[""help with a critical deployment error on the cloud platform that was preventing their agent's latest features from being accessed, with timeout errors occurring during deployment despite local testing working properly."", 'help with a database configuration issue in their staging environment that was causing latency problems with queue services, which was ultimately resolved by running missing migration scripts to add required database columns.', ""help with deployment issues on the platform, specifically server errors and cancellation problems, followed by tracing functionality not working due to incorrect environment variable configuration. The support team identified that manually setting the endpoint environment variable was conflicting with the platform's configuration and recommended removing it to enable proper tracing.""]"
152,Clarify LangSmith Plus plan trace limit allocation per seat,"Users requested clarification about LangSmith Plus plan trace limits, specifically whether the 10,000 monthly trace allotment applies per account seat or per workspace/account. They sought to understand the benefits and quota structure of purchasing additional seats versus maintaining separate individual accounts when trace limits don't scale with seat count.",2,2,,"['clarify the trace limits on the Plus plan, specifically whether the 10k monthly trace allotment is per account or per seat, and to understand the benefits of multiple seats versus separate individual accounts.', ""clarify the trace limits for their LangSmith Plus plan, specifically whether the 10,000 trace limit applies per seat or per workspace, and to understand the benefits of purchasing additional seats given that trace quotas don't increase with more seats.""]"
153,Resolve LangGraph deployment legacy infrastructure migration failures,"Users requested help understanding and resolving LangGraph deployment migration issues where their deployments failed to auto-migrate from deprecated legacy infrastructure to new infrastructure. They needed assistance with manually creating new revisions before specified deadlines to avoid permanent project deletion, along with guidance on migration strategies and understanding platform architecture during the transition process.",11,11,,"['help them understand the content of a support message they received about a LangGraph deployment migration issue. The user needs to create a new revision of their deployment to migrate from deprecated legacy infrastructure to new infrastructure before a specified deadline to avoid permanent project deletion.', 'help them understand a LangGraph platform deployment migration issue where their deployment failed to auto-migrate from legacy infrastructure and requires manual intervention to create a new working revision before a specified deadline to avoid permanent project deletion.', ""migrate their existing production deployment to new servers without creating a new revision to avoid paying for additional features they won't use. The user was concerned about the short notice for migration and wanted to plan ahead to minimize impact on their users.""]"
154,Configure LangSmith data retention policies and cost management,"Users sought assistance with LangSmith data retention policies and cost management, requesting help with configuring retention periods, understanding storage limits, and managing costs associated with extended trace retention. They also required support for accessing usage metrics, troubleshooting retention policy enforcement issues, and understanding billing implications of various data retention settings.",20,20,,"[""help them understand the capabilities and limitations of backfilling automation rules in LangSmith, specifically whether rules can be retroactively applied to traces that weren't originally sampled due to low sampling rates. The support agent explained that backfilling isn't possible but provided alternative solutions like running the rule function on specific traces in a separate dataset."", 'get help with accessing LLM cost data from their self-managed LangSmith instance for analytics purposes, specifically wanting to export this data to their data warehouse to join with job metadata and perform SQL-based cost analysis.', 'provide a usage report for LangSmith that shows who is using the product, how frequently they use it, and when they last accessed it to help with seat assignments. The support agent explained that audit logging capabilities are not currently available but are planned as an enterprise feature for the next quarter.']"
155,Analyze and categorize LangChain support conversation content,Users requested assistance with analyzing and categorizing general LangChain/LangSmith support conversations to determine the underlying support needs. The requests focused on understanding what specific technical issues or support requirements were being discussed in various support interactions across the LangChain ecosystem.,24,24,,"[""answer a question about what the user's overall LangChain/LangSmith support request is."", ""answer the question about the user's overall LangChain/LangSmith support request. The user's overall request for the assistant is to answer the question about the user's overall LangChain/LangSmith support request."", ""answer the question about the user's overall LangChain/LangSmith support request. The user's message was unclear and contained only a greeting, making it impossible to determine any specific support request.""]"
156,Resolve LangSmith automation rule limits and runaway evaluation issues,"Users
encountered issues with LangSmith automation rules and evaluators causing
excessive resource consumption, including runaway evaluations generating
hundreds of thousands of unexpected runs and hitting organizational limits.
Support requests involved increasing run rule limits, configuring recursion
limits, investigating billing overages from infinite loops, and resolving rate
limiting errors during API data extraction.",8,8,,"['help resolve ""Too Many Requests"" errors they are encountering when using the API to extract data from runs, specifically when calling the list_runs method with delta records filtering.', 'help with a LangSmith support issue related to custom code auto evaluators and rate limits. The user was unable to create new datasets with custom code auto evaluators due to hitting the maximum limit of 100 run rules, and needed the limit increased to continue their work.', 'find a way to set a default recursion limit globally for the platform/cloud service, rather than having to pass it as part of each API call configuration. The user is experiencing higher recursion limits than desired and wants to configure a lower default value system-wide.']"
157,Resolve LangChain OSS model provider integrations and structured output issues,"Users requested guidance on integrating various model providers and APIs with LangChain OSS Python, including local embeddings alternatives, Databricks ChatDatabricks structured output, Poe models, Gemini embeddings, and Claude reasoning tokens on Bedrock. They also encountered technical issues with SQL query generation, database token limits, schema visibility in LangSmith UI, and Pydantic model compatibility with OpenAI's APIs when using LangChain's structured output features.",12,12,,"['provide guidance on alternatives to OpenAIEmbeddings for using locally deployed models, as they cannot access remote services and need local model integration options within the langchain library ecosystem.', 'help with the databricks_langchain integration, specifically asking about JSON schema enforcement support in the ChatDatabricks class when using structured output methods with provisioned endpoints, similar to functionality they had working with Bedrock.', 'add support for Poe models in LangChain, suggesting integration with the fastapi_poe Python library to provide users with more flexibility in selecting various LLMs.']"
158,Resolve LangSmith evaluation feedback display and workflow issues,"Users encountered various issues with LangSmith evaluation feedback systems, including problems with displaying feedback scores in experiment interfaces, connecting evaluator runs to experiments, implementing user-specific feedback, and accessing evaluation reasoning. They also requested enhancements to evaluation workflows such as re-running failed evaluators, improving dashboard navigation between experiments and traces, and better integration of custom evaluators with the LangSmith UI.",18,18,,"['provide information about the availability of the aevaluate function in the TypeScript SDK, and specifically how to get an experiment ID back immediately after calling evaluate without waiting for the entire experiment to complete so their UI can share a link to the running experiment.', ""help with a custom evaluator issue in the dashboard where feedback scores were randomly displaying as 'No Feedback' in the experiment comparison view despite correct aggregated scores, and additionally asked about cost tracking for different model providers."", 'help troubleshoot missing evaluation scores in their experiments - the evaluation runs are completing successfully but the feedback/scoring results are not displaying in the web interface. The support team worked through various infrastructure fixes and debugging steps to resolve the issue with evaluation result visibility.']"
159,Resolve LangGraph platform runtime performance and scaling issues,"Users requested help with LangGraph platform runtime performance issues including high CPU usage in self-hosted deployments, runs getting stuck in loops or pending states, 503 service errors, timeout cancellations, and API throughput limits affecting production workflows. Additional support was needed for LangGraph platform configuration questions around scaling concurrent assistants, checkpointer operations, rollback multitask strategies, and graph state management best practices.",30,30,,"['help resolve a ""User requested rollback of the run"" error occurring in their LangGraph agent hosted on LangGraph Cloud when trying to fetch session data through audio chat. The issue was determined to be caused by creating multiple runs on the same thread with rollback multitask strategy without properly checking for existing ""running"" state runs, which causes the system to cancel previous runs.', ""understand the expected behavior when receiving a 409 status code from the LangGraph API's thread runs endpoint during scale testing, specifically why threads get stuck in pending status and don't execute when running load tests at high throughput against multiple threads."", 'help with LangGraph platform issues where multiple agent runs are failing to complete properly, getting stuck in loops for hours, and generating a ""fetch failed"" error related to checkpointer operations, while also consuming credits unnecessarily.']"
160,Handle business development and partnership collaboration inquiries,"Users submitted various business development inquiries seeking partnerships, collaborations, and commercial opportunities with the company rather than requesting technical support. These requests included marketplace partnerships, reseller opportunities, consulting services, feature requests for showcasing projects, and general business collaboration proposals across different markets and use cases.",18,18,,"['contribute to the open-source project as a data scientist, offering their technical skills and experience to help build AI models and work with big data technologies. This appears to be a general inquiry about contributing to the open-source project rather than a specific technical support request.', 'provide feedback on their implementation of AI agents for machines using LangGraph, sharing their Product Hunt link for review.', 'help them build a custom AI-driven chatbot solution for their platform, specifically for astrology use cases with personalized user inputs, premium service integration, and data security compliance. This is a sales inquiry seeking technical capabilities, customization options, and pricing information for a potential business partnership.']"
161,Resolve LangSmith extended data retention billing refund requests,"Users
requested billing refunds for unexpected LangSmith extended data retention
charges that were automatically enabled, resulting in significantly higher
monthly bills ranging from hundreds to thousands of dollars. Support teams
consistently provided one-time courtesy refunds and guidance on managing spend
limits to prevent future extended retention billing surprises.",11,11,,"['investigate and explain an unexpected $330 billing charge on their account related to extended data retention settings, and to request a possible refund. The support agent successfully processed a one-time courtesy refund after determining the charge was likely caused by existing traces being switched to extended data retention unexpectedly.', 'investigate a billing discrepancy for their November-December invoice, which was significantly higher than previous months and inconsistent with their expected usage patterns. The support team identified that the high charges were caused by a large volume of traces flowing into projects with extended data retention, potentially due to error traces from an access problem.', 'help them with a billing issue related to unintended charges for Extended Data Retention Upgrades in LangSmith, requesting refunds for unexpected fees totaling over $300 and guidance on preventing future charges.']"
162,Increase LangGraph platform deployment quotas and clarify pricing,"Users requested increases to their LangGraph platform deployment quotas from the default limit of 1 to higher numbers (typically 2-10 deployments) to support multiple environments, client projects, and testing scenarios. Many users also inquired about pricing details for LangGraph platform deployments during the beta phase and sought clarification on enterprise features and costs.",18,18,,"[""set up a second deployment environment for staging and testing purposes. The support agent successfully provisioned an additional deployment to the user's organization and confirmed there are currently no additional costs associated with the extra environment."", 'increase their organization limit to 10 deployments on the platform. The support agent fulfilled this request and also engaged in pricing discovery discussions about potential future costs per deployment.', 'clarify the pricing details for deploying agents on the platform, specifically whether the free beta deployment applies to all users or only those with paid subscriptions.']"
163,Collect user feedback on LangGraph examples and LangSmith feature enhancements,"Users provided positive feedback and feature suggestions for LangGraph examples and LangSmith platform enhancements, including appreciation for the waterfall view feature and requests for dataset version diff visualization capabilities. They also shared open-source contributions and modifications to existing LangGraph research tools, seeking guidance on contributing to the LangChain GitHub organization.",6,6,,"['provide positive feedback on a new waterfall view feature that was recently added, expressing appreciation for the enhancement.', 'provide feedback on a LangGraph example and suggestions for improvement. The user shared a GitHub repository example they liked and provided detailed feedback on its implementation, including suggestions for built-in configurable code and appreciation for the use of concurrent research nodes.', ""provide a dataset version diff visualization feature, similar to git diff functionality, for managing and reviewing changes between dataset versions in the platform. The user indicated this is a critical feature for their dataset management workflow and asked about roadmap plans or alternative solutions if the feature doesn't currently exist.""]"
164,Provide LangSmith dashboard customization and cross-project API capabilities,Users requested API documentation and capabilities for programmatically creating LangSmith dashboard sections and charts that can aggregate data across multiple projects in an organization. They also sought functionality to customize dashboard layouts by rearranging column positions for better data visibility and workflow optimization.,3,3,,"['provide API documentation for creating dashboard sections and charts. The support agent responded by directing them to the REST API documentation for programmatically creating charts and dashboards.', 'create a dashboard that can pull data from all projects in an organization, specifically wanting a line chart showing run count across all projects over time and a stacked bar chart showing daily run count for each project.', 'provide a way to rearrange columns on the Dashboard, specifically wanting to move the ""Tags"" column next to the ""Name"" column for better visibility when viewing trace details.']"
165,Provide comprehensive LangSmith dataset management SDK guidance and features,"Users requested comprehensive support for programmatic dataset management in LangSmith, including SDK methods for checking dataset existence, creating datasets with examples, managing resource tags, and understanding organizational features like splits versus metadata. They also sought guidance on cross-project dataset accessibility, bulk workflow execution, schema configuration for nullable properties, and API usage patterns for querying experiments and managing dataset lifecycle operations.",13,13,,"['help them find a method in the SDK to check if a dataset exists by name. The support agent provided the solution by directing them to use the has_dataset() method.', ""make datasets accessible across different projects within their workspace, specifically wanting to add runs from multiple projects to a dataset that exists in another project. The support team clarified that this functionality isn't natively supported and recommended using resource tags as an alternative organizational approach."", 'provide a feature request for folder organization in the datasets view for better file management, as the current system becomes messy with increasing numbers of datasets. The support team responded by suggesting resource tags as an alternative solution and provided documentation for this existing feature.']"
166,Assist with LangGraph Platform legacy infrastructure migration and deployment transitions,"Requests for manual assistance with LangGraph Platform deployment migration and infrastructure transition from legacy systems to updated infrastructure, often involving deadline-driven migration scenarios where auto-migration failed. Users sought help with database configuration, deployment management, data preservation, and performance optimization during and after the migration process.",15,15,,"['share a success story about using LangGraph in production for biological data workflows, not to request technical support or assistance.', 'help with a LangGraph platform deployment migration issue where their deployment on legacy infrastructure failed to auto-migrate and requires manual intervention to create a new working revision before a specified deadline to avoid permanent project deletion.', 'help with a manual migration of two LangGraph Platform deployments from legacy infrastructure to updated infrastructure while preserving existing data. The migration was successfully completed with coordinated downtime and traffic cutover to new deployment URLs.']"
167,Handle unsolicited SEO and guest posting spam requests,"The support team
received multiple unsolicited marketing inquiries offering various SEO services
including guest posting, backlink placement, and paid promotional content on
their website. These requests were consistently identified and categorized as
spam since they represented commercial outreach rather than legitimate technical
support needs for LangChain, LangSmith, or LangGraph products.",24,24,,"['provide SEO and promotional services to help improve website ranking on search engines. This is spam/unsolicited marketing and not a legitimate technical support request.', 'accept guest posts or link insertion on the website, which is a spam/marketing inquiry unrelated to technical support.', 'provide SEO and promotional services to get their website to the first page of search results. This is spam/unsolicited marketing rather than a legitimate support request.']"
168,Guide comprehensive LangSmith instance and environment data migrations,"Users requested comprehensive guidance on migrating complete LangSmith instances and environments, including transferring all traces, projects, datasets, and other data between different deployment types (cloud-to-self-hosted, self-hosted-to-self-hosted, and production migrations). The support involved providing custom migration scripts, coordinating multi-party transfers with workspace/instance IDs, and addressing complex data preservation challenges across different storage architectures like ClickHouse clusters.",5,5,,"['provide guidance on migrating data between self-hosted LangSmith instances, specifically seeking tools or methods to export traces, projects, and datasets from their current development instance and import them into a new production instance without data loss.', 'help with migrating projects from one LangSmith instance to another, which requires coordination between multiple parties to provide workspace and instance IDs for the migration process.', 'help with migrating their LangSmith deployment to a new ClickHouse cluster while preserving existing data, specifically seeking guidance on how to transfer ClickHouse data volumes when using S3 blob storage and working within the constraints of their centralized deployment system.']"
169,Resolve LangSmith infrastructure security and certificate issues,"Users encountered various infrastructure and security issues with their LangSmith deployments, including TLS certificate expirations, authentication failures, and security vulnerabilities. Support teams resolved these issues through certificate renewals, configuration fixes, version upgrades, and security patches to restore platform access and functionality.",23,23,,"['help them with their LangSmith access issue, as they are unable to log into the platform and keep encountering error messages. The support team is troubleshooting by suggesting they try accessing LangSmith through an incognito browser window to resolve the authentication problem.', 'help them with a React error #31 that was occurring in their LangSmith dashboard, where objects with keys were being passed incorrectly as React children instead of being properly rendered, which was causing the application to break for their customer account.', 'help with LangSmith login issues where they are not receiving confirmation emails despite the system indicating one was sent. The support agent suggested navigating to different sign-up options and trying the login flow again instead of the account creation screen.']"
170,Resolve LangGraph Python OSS state management and type handling issues,"Users requested help with LangGraph Python OSS state management issues, including problems with state fetching using `get_state()`, understanding how state updates work in node functions, and handling default values in state classes. The requests also covered type checking concerns for node functions returning partial state updates and questions about state propagation behavior in child graphs with different state types.",5,5,,"['help with a discrepancy in state fetching using `get_state()` in LangGraph. The issue was caused by defining a Pydantic class for structured output inside a node function with dynamic enums, which was resolved by switching to TypedDict for the structured output schema.', 'clarify how state updates work in LangGraph node functions, specifically whether changes to collections (lists, dictionaries, sets) in graph state are automatically reflected or must be explicitly returned from the node function.', ""help with setting default values in Python state classes for LangGraph, as the defaults weren't being respected or displayed in LangGraph Studio despite working correctly in the underlying code. The support agent confirmed this was a Studio display bug and that defaults are actually available within nodes even if not shown in the interface.""]"
171,"Provide enterprise sales and licensing information for
LangChain products","Users sought
information about general business inquiries including enterprise pricing,
licensing terms, self-hosted deployment options, and third-party integrations
rather than specific technical implementation issues. These requests focused on
commercial aspects like startup program benefits, compliance requirements,
trademark information, and sales consultations across LangChain ecosystem
products.",14,14,,"['provide a comprehensive analysis of the conversation and categorize the support interaction according to the provided framework. The conversation itself involves a license key update notification for a self-hosted instance and planning for version upgrade without service disruption.', 'provide clarification on pricing structures for various products, data security and compliance information, and specific details about using the studio tool with open source implementations. The support interaction involved multiple questions about enterprise pricing, data handling policies, and whether certain tools could be used independently without platform dependencies.', 'provide a referral to hire a developer who can integrate GPT with LangChain, Eleven Labs, and D-ID to create a virtual assistant with memory for answering client questions about real estate properties.']"
172,Fix LangSmith breadcrumb navigation UI functionality issue,The user requested assistance with fixing a UI issue in LangSmith where breadcrumb navigation text appears as a clickable link with hover underline styling but lacks actual navigation functionality. This created inconsistent user experience compared to the working left-side navigation buttons.,1,1,,"[""fix a UI issue where breadcrumb navigation text appears as a link (with hover underline) but doesn't actually function as a clickable link, making navigation inconsistent with the working left-side buttons.""]"
173,Handle hackathon sponsorship and partnership business inquiries,"Multiple organizations reached out to LangChain seeking sponsorship opportunities for hackathon events, requesting various forms of support including monetary contributions, product prizes, workshop hosting, and partnership opportunities. The support team redirected these business development inquiries to the appropriate community team channels rather than handling them as technical support requests.",5,5,,"['consider a sponsorship opportunity for a hackathon event, which is not a technical support request but rather a business/marketing inquiry.', 'collaborate on a hackathon event, which is a business partnership inquiry rather than a technical support request.', 'sponsor a hackathon event, which is a business development inquiry rather than a technical support request.']"
174,Debug LangGraph OSS Python execution failures and application hangs,"Users experienced various execution failures and application instability issues with the LangGraph OSS Python library, including problems with AsyncRedisSaver interrupt handling, applications hanging at specific graph depths, and intermittent execution stops without error messages. These issues caused applications to restart unexpectedly, hang indefinitely, or throw recursion errors, requiring server restarts or complete application redeployment to resolve.",7,7,,"['help with a CPU usage issue related to the LangChain Python library.', 'help debug an issue with AsyncRedisSaver in the LangGraph Python open source library where interrupts are not being properly resumed and instead cause the function to be called again, while the same code works correctly with InMemorySaver.', 'help with a technical issue where their application using the open-source Python library stops executing and restarts the entire script when reaching a specific part of the code, specifically before the ""messages"" variable assignment, and this issue only occurs when deployed on a cloud app service platform but works fine locally.']"
175,Process LangSmith subscription refunds and billing corrections,"Users requested refunds for various LangSmith billing issues including duplicate charges from regional migrations, accidental subscription renewals, and unused services. Support agents processed refunds and cancellations while explaining billing policies around promotional credits, subscription fees, and prorated charges.",14,14,,"['get a refund for a duplicate invoice after switching from the US to EU region, as they were unexpectedly charged twice when migrating their subscription. The support agent processed the refund for the US account invoice.', 'process a refund for a $19 subscription charge from the previous month due to non-usage of the service, and to cancel their subscription immediately to prevent future charges. The support team successfully processed both the refund and subscription cancellation as requested.', 'get a refund for unexpected charges and an explanation for why promotional credits expired without applying to monthly billing. The support agent processed the refund and explained that the credits only applied to trace charges, not subscription fees.']"
176,Increase LangGraph platform deployment quota limits for agent development,"Users requested deployment quota increases on the LangGraph platform to support their AI agent development projects, with most needing quotas raised from the default limit of 1 deployment to 5-15 deployments. The support team consistently approved these requests during the open beta phase to enable users to build, test, and deploy multiple agent applications across different environments.",13,13,,"['increase their deployment quota for the platform so they can experiment with more open source agents and accelerate their learning process. The support team successfully increased their deployment limit to 5 deployments.', 'increase their deployment quota on the platform from the default limit to 10 deployments to support rapid prototyping of AI agent applications. Additionally, they provided feedback requesting data region options for the service and cloud deployment documentation for self-hosting capabilities.', 'increase their deployment quota on the platform from 1 to 5 deployments during the open beta phase to build and share example agent creation pipelines. The support team successfully increased their deployment quota to 5 as requested.']"
177,Resolve LangGraph platform administration and deployment management issues,"Users requested assistance with various LangGraph platform administrative and operational issues including seat management, deployment quotas, API access, license key management, and account tier upgrades. Support agents helped resolve deployment configuration problems, SSL database connectivity issues, authentication barriers, and platform access limitations across different subscription plans.",11,11,,"['increase the number of seats for their organization, specifically requesting 20 additional seats after hitting the maximum user limit. The support team successfully added the requested seats and confirmed the resolution was working properly.', 'increase their deployment quota for the platform, as they were limited to only 1 deployment and needed more for testing purposes. The support agent resolved this by increasing their available deployments to 5.', ""help them access the API service key for their deployed agent on the platform, as they can only delete but not view the key, which is preventing them from using the deployment for their healthcare startup's business needs.""]"
178,Resolve LangChain Python caching functionality and configuration issues,"The requests focused on troubleshooting various caching functionality issues in the LangChain Python library, including cache control updates, LLM cache conflicts with structured output, Redis cache serialization errors, and cache timeout problems. Users also sought assistance with implementing TTL configuration for RedisSaver, prompt caching with Bedrock models, and resolving cache-related performance issues in serverless environments.",8,8,,"['provide information about cache control functionality in the Python library after updating to version 0.10.30.', 'help them with a technical issue where the LLM cache and structured output functionality are not working together properly, causing cache misses when using custom pydantic models with the structured output feature.', 'help them with a cache serialization/deserialization error in the LangChain Python library when using Redis cache, where cached values cannot be properly deserialized causing validation errors and test failures, and they want a fallback mechanism to clear bad cache entries and proceed with fresh LLM requests.']"
179,Implement LangSmith audit logging and security compliance features,"Users requested implementation and configuration of comprehensive audit logging capabilities in LangSmith for security compliance purposes, including API call tracking, user activity monitoring, and anomalous behavior detection. They also sought clarification on audit log access, retention policies, API key permissions, and self-service logging features for both hosted and self-deployed LangSmith environments.",9,9,,"['provide a comprehensive audit log feature for security compliance purposes, specifically to address insufficient logging and monitoring by implementing API call logging and anomalous behavior alerts. This was a security requirement that involved designing and implementing an audit system using database audit tools and query logs to track user actions on sensitive resources within the platform.', 'provide a recommendation on the best practice for logging failed request headers, specifically to extract request IDs for support cases when connection errors prevent access to response headers through the callback system.', 'provide audit logs to identify which API key created abnormal tracing projects that have appeared multiple times in their workspace, as they suspect the projects were created by a script or by mistake by a coworker.']"
180,Handle unsolicited business investment and partnership spam inquiries,"Users submitted various unsolicited business proposals seeking investment opportunities, partnership arrangements, and commercial services unrelated to LangChain technical support. These requests included offers for app development services, funding partnerships, business acquisitions, and regional sales collaborations that were declined by the support team.",16,16,,"['provide product catalog information, minimum order quantities, delivery terms, and payment terms for establishing a business relationship. This appears to be a sales inquiry that was misrouted to technical support.', 'follow up on a collaboration opportunity with a marketplace platform, providing contact information and scheduling options for further discussion about potential partnership.', 'provide a partnership proposal for integrating their open-source crypto MCP with the platform, seeking collaboration opportunities like tutorials, developer community support, and hackathons. This falls under the ""Other Support - Sales"" category as it\'s a business development inquiry rather than a technical support request.']"
181,Resolve Google Gemini model integration and performance issues in LangChain,"Users encountered various integration and performance issues with Google Gemini models in LangChain, including unexplained latency problems, timeout errors despite successful API responses, and authentication challenges when using custom tracing configurations. The support team resolved these issues by addressing timeout configurations, fixing model availability in LangSmith UI, and providing guidance on proper SDK integration patterns.",5,5,,"[""get help with strange behavior they're experiencing with the Gemini model through ChatVertexAI, but they cannot provide a full reproducible example due to confidentiality constraints."", ""help them understand and resolve latency issues with the integration between LangChain and Google's Gemini model, where queries are taking 940-950 seconds despite timeout settings, with the support team ultimately determining the issue originates from the model provider rather than the platform itself."", ""help resolve timeout issues when using Google Gemini models through LangChain, where requests appear as pending in LangSmith traces but Google's dashboard shows successful responses, with the issue being intermittent and not occurring with OpenAI models.""]"
182,Enhance LangSmith thread view waterfall visualization and dashboard display,"Users requested enhanced waterfall visualization features within LangSmith's thread view functionality, specifically wanting to see waterfall charts at the turn level and improved navigation between thread and waterfall views for better latency analysis. Additionally, users reported dashboard display issues in thread view including incorrect token statistics aggregation, problems expanding nested steps, and navigation difficulties that required toggling view modes to resolve.",4,4,,"['provide a feature request for waterfall view support within the thread view functionality in LangSmith, specifically wanting to see waterfall visualization at the turn level similar to how it appears in regular trace views outside of the threads tab.', 'provide a way to view waterfalls from the thread view for latency analysis, or at least improve navigation between thread view and waterfall view in the interface.', 'fix incorrect statistics in the threads table, specifically to display prompt/completion token split at the thread level in the UI. This is a LangSmith Dashboards support request for correcting data aggregation and display functionality.']"
183,Resolve SSO session timeout and premature logout issues,"Users experienced persistent SSO session timeout and logout issues across self-hosted LangSmith and LangGraph Studio deployments, with users being logged out every 3-5 minutes despite proper session timeout configurations. The support team resolved these authentication problems through engineering fixes, configuration adjustments to OAUTH_OVERRIDE_TOKEN_EXPIRY parameters, and troubleshooting OIDC refresh token settings.",6,6,,"['help with an SSO configuration issue in LangSmith deployed on OpenShift where all users were getting logged out every 5 minutes despite having proper session timeout settings configured. The issue was eventually resolved with a fix released by the engineering team in a later version update.', ""help with a continuous logout issue they're experiencing with Google SSO authentication in the portal, which is making the platform annoying to use."", 'increase the SSO session timeout for their self-hosted deployment. They needed help configuring the OAUTH_OVERRIDE_TOKEN_EXPIRY parameter in their helm chart values to extend login sessions beyond the default timeout period.']"
184,Filter spam and phishing messages from LangChain support channels,"Users received various types of spam and phishing messages that were incorrectly routed to LangChain/LangSmith support channels, including automated notifications from third-party platforms, unsolicited business development outreach, document signing requests, and trademark office communications. The support team needed to categorize and filter these non-technical, irrelevant messages that had no connection to LangChain ecosystem services or technical support needs.",10,10,,"['categorize a spam or irrelevant message they received, which appears to be an automated notification about completing tasks for a company on a platform called Zip, unrelated to LangChain/LangSmith support.', 'categorize a conversation that is actually unsolicited business development outreach from a software development company seeking partnerships, which falls under the ""Spam"" category as it contains non-technical marketing inquiries unrelated to LangChain/LangSmith support.', 'categorize a spam or phishing message that appears to be a document signing request from a third-party service, which falls under the ""Spam"" category as it\'s an unsolicited non-technical inquiry unrelated to LangChain/LangSmith support.']"
185,Resolve LangSmith Prompt Hub and Playground functionality issues,"Users reported issues with LangSmith Prompt Hub and Playground functionality, including permission transparency problems with delete buttons, inconsistent runtime representations of StructuredPrompts in TypeScript, and challenges with audio transcription model testing capabilities. They also requested enhancements to the prompt engineering workflow such as better UI layout optimization, webhook notifications for prompt changes, and improved tool integration for system prompt evaluation.",21,21,,"['provide guidance on prompt engineering across different LLM providers and information about DSPy integration with LangChain, along with scheduling a follow-up discussion about prompt optimization features in the playground.', 'provide information about the availability of an async version of the pull_prompt() method in the LangSmith SDK, as their team needs asynchronous prompt management capabilities for their LLM application integration. The support team confirmed this feature is not currently supported but filed an internal ticket to add async client methods in a future release.', 'help with LangSmith Personal Access Token (PAT) functionality, specifically how to use PATs across multiple workspaces, configure workspace targeting via headers and environment variables, handle workspace deletion scenarios, and implement cross-workspace tracing with the SDK. The conversation also included a secondary question about adding comments to pairwise comparison evaluations.']"
186,Enable dynamic graph creation and runtime modification in LangGraph Cloud,"Users requested guidance on dynamic graph modification capabilities in LangGraph Cloud, including runtime modification of nodes and edges through UI-generated JSON configurations and programmatic graph creation via API calls instead of static configuration files. They also sought clarification on infrastructure details like IP address allocation for whitelisting and automatic persistence/checkpoint implementation when deploying graphs on the platform.",4,4,,"['provide guidance on how to dynamically modify graph nodes and edges at runtime in LangGraph Cloud, specifically for enabling customers to modify agent workflow rules through a UI that serializes to JSON, as they could only find ways to hardcode graphs in the configuration file.', 'clarify whether their deployed graph on the cloud platform will have a static or dynamic IP address, as they need this information for IP whitelisting to allow communication with their working server.', 'clarify whether persistence and checkpoints are automatically implemented via database when deploying a graph through the platform, or if they need to configure these features themselves.']"
