cluster_id,name,description,size,total_size,member_clusters,sample_summaries
104,Configure LangSmith TTL settings for database storage management,"Customers received notifications about storage capacity issues in their LangSmith deployments exceeding 80% database usage and were advised to implement Time-To-Live (TTL) configuration to manage data retention. Support teams provided guidance on TTL setup, troubleshooted configuration issues with environment variables, and clarified that TTL support varies across different storage backends like RedisSaver.",7,7,,"[""The customer was informed about a storage issue in their deployment 'email-ai-research' due to database usage exceeding 80% capacity. They were advised to implement Time-To-Live (TTL) configuration using a provided guide to manage data retention and prevent service disruptions."", 'The customer reported issues with their PostgreSQL database and suspected soft deletes were causing high data volume. The support rep clarified that the delete endpoint performs hard deletes and suggested adding TTL, providing documentation for configuration. The customer appreciated the guidance.', 'The customer attempted to use a TTL configuration with RedisSaver but encountered an error because TTL support is not yet implemented in RedisSaver. The support representative suggested contributing to the open-source project to add this feature.']"
105,Resolve LangSmith Startup plan account activation and administration issues,"Customers experienced various issues with LangSmith Startup plan administration, including account activation failures, payment method errors, seat limit increases, and plan transfers between organizations. Support representatives resolved these issues by re-adding plans, adjusting seat counts, applying credits, and facilitating organization transfers to ensure proper startup program functionality.",19,19,,"['The customer inquired about deployment options on the free plan and was informed by the support rep that deployment requires a Plus plan or a reduced-cost Startup plan. The customer applied for the Startup plan, asked about startup credits, and was informed about the reduced seat charge and free tracing allotment. The customer shared details about their AI-driven travel ecosystem and requested updates on any future Startup Credit programs.', 'The customer inquired about increasing their seat limit on the startup plan, and the support rep increased the seat count to 20, mentioning that further increases would require an Enterprise plan.', 'A customer with a Startup plan account inquired about a billing-only seat without consuming a developer seat, but the support rep informed them that this option is not available on self-service plans.']"
106,Fix LangSmith trace completion and submission issues,"Customers experienced issues with LangSmith traces being incomplete, missing, or showing as 'Pending', often related to serverless environments and async execution patterns. The support team consistently recommended using `wait_for_all_tracers()` and `client.flush()` methods, upgrading SDK versions, and enabling debug logging to ensure proper trace submission before program termination.",21,21,,"['The customer reported an issue with the playground button not functioning as expected in LangSmith. After providing a HAR file and version details, the support team identified that the issue was due to an unsupported format in the tracing setup, specifically an array being passed to the traceable function, and suggested adjusting the setup as a potential fix.', 'The customer reported an issue with excessive traces in Langsmith, suspected to be caused by their implementation. After providing trace IDs for investigation, the support rep suggested using a sample rate to limit traces, as per-thread limits are not available.', 'The customer reported an issue where traces were being sent to the default project instead of the specified project in their environment setup. The support rep identified that the `LANGSMITH_PROJECT` flag is only supported in JS SDK versions >= 0.2.16 and suggested using `LANGCHAIN_PROJECT` instead. After making this change, the customer confirmed that a second project appeared in their Langsmith account, resolving the issue.']"
107,Transfer LangSmith organization admin roles and manage user access,"Customers requested support for transferring administrative roles and managing user access within their LangSmith organizations, including changing admin ownership from terminated employees to active team members. Support representatives provided guidance on user management capabilities, API documentation for member management, and access recovery methods to help customers resolve administrative transitions.",5,5,,"['A customer inquired about a user limit discrepancy between the UI and API while transitioning to a new contract with unlimited users. After providing user details, the customer realized the issue was due to viewing default workspace membership instead of organization members, and the support rep confirmed the users were removed from the backend.', 'A customer inquired about alternative API methods for adding members to a tenant, and a support representative provided documentation and clarified the differences between organization-scoped and workspace-scoped roles. The customer also requested the ability to edit existing invites and set different workspace permissions for pending users, which the support representative noted as feature requests.', 'A customer requested to transfer the admin role of their account from a terminated employee to another user. The support rep provided a magic link and password reset option for access, and the customer successfully resolved the issue independently.']"
108,Resolve self-hosted LangSmith deployment configuration and infrastructure issues,"Customers experienced various technical challenges with self-hosted LangSmith deployments including configuration issues, infrastructure problems, authentication errors, and missing features. Support representatives provided troubleshooting guidance for deployment settings, database configurations, SSL setup, API endpoint corrections, and monitoring recommendations to resolve these operational difficulties.",25,25,,"[""A customer reported receiving a '403 Forbidden' error when using a generated API key to access datasets in their LangSmith workspace, despite the key working for other endpoints. The support rep identified the issue as the need to set the correct API URL (`LANGCHAIN_ENDPOINT`) and provided guidance in direct messages."", 'A customer reported issues deploying Langsmith to their EKS cluster due to self-signed Clickhouse certificates causing pod failures. The support team clarified that self-signed certificates are not supported and suggested using HTTP instead. The customer redeployed Clickhouse without TLS, resolving some issues but encountering new errors related to backend and playground pod connectivity. The support team requested image versions and configuration details to investigate further.', ""The customer inquired about self-hosted Langsmith's logging capabilities for audit logs and avoiding sensitive data traces in Splunk. The support team explained that audit logs are stored in the respective databases (Amazon Aurora for Postgres and ClickHouse) and provided instructions for accessing them, noting limitations in exporting ClickHouse logs. They clarified that login events are not captured by Langsmith and audit logs are not viewable within the application.""]"
109,Resolve LangSmith trace limit configuration and billing issues,"Customers
experienced various issues with LangSmith trace limits, including exceeding
configured monthly limits, receiving incorrect limit warnings, and encountering
billing problems related to trace usage. Support representatives resolved these
issues by adjusting account configurations, explaining pricing models,
processing refunds, and providing guidance on managing trace quotas and
retention settings.",14,14,,"['The customer requested an increase in trace limits for their account, and the support representative explained potential reasons for the limits, including being on the Free plan or configured usage limits, and provided guidance on upgrading to a Developer plan or adjusting settings in LangSmith.', 'Alvin Chiang reported an error in LangSmith related to exceeding the maximum size limit for data and inquired about ways to avoid it. Chad from support suggested truncating large inputs, enabling compression, selective tracing, and implementing checkpointing, which Alvin appreciated.', ""A customer reported issues with their LangSmith subscription's usage configuration, where they were receiving limit errors despite being under their configured monthly trace limit. Upon investigation, it was clarified that a recent limit adjustment and trace count calculation brought them close to the limit, and the customer acknowledged a miscalculation on their part.""]"
110,Resolve LangGraph Python dependency and installation configuration issues,"Customers reported various dependency management and installation issues with LangGraph Python development, including conflicts with pyproject.toml files, missing type stubs, Docker dependency problems, and package version compatibility errors. Support representatives provided guidance on using proper installation methods, updating package versions, configuring dependencies correctly, and resolving build environment issues specific to LangGraph Python projects.",16,16,,"['A customer inquired about using their own container on the Langgraph Platform and reported a failed build while trying to use psycopg2 dependencies. The support team suggested using psycopg2-binary instead, as it avoids native dependencies.', ""The customer encountered a dependency conflict while deploying their project to LangGraph Cloud, which was resolved by removing the unnecessary 'langgraph-cli' dependency from their 'pyproject.toml'. They also highlighted a potential configuration error in the build environment's constraints file for 'langgraph-api' that could affect other users."", ""The customer reported a runtime error caused by the absence of 'pkg_resources' due to setuptools being removed in the Docker image on LangGraph Cloud. The support rep suggested updating the pymilvus version, as the dependency on 'pkg_resources' has been removed in later versions.""]"
111,Provide DPA documentation for LangSmith GDPR compliance,"Customers requested Data Processing Agreements (DPAs) for LangSmith and LangChain services to comply with GDPR, data protection regulations, and privacy requirements across various jurisdictions including the EU, Germany, and Japan. Support representatives consistently provided links to pre-signed DPAs and directed customers to the Trust Center for additional security and compliance documentation.",15,15,,"['The customer inquired about signing a DPA with LangSmith and requested amendments to the standard DPA. The support rep clarified that LangSmith only signs customer-provided DPAs and makes amendments for enterprise-tier customers, which require a minimum annual spend of $15-$20k. The customer acknowledged this and indicated plans to proceed internally.', ""Masachika Yamaguchi from asken, Inc. inquired about LangChain's Data Processing Agreement (DPA) to comply with Japan's Personal Information Protection Act and requested the full text for legal review. The support representative clarified that the DPA can be viewed and downloaded after entering basic details on the provided link without committing to signing."", ""The customer requested a Data Processing Agreement (DPA) for their German client, and the support representative provided a link to a pre-signed DPA via DocuSign, along with a recommendation to visit the company's Trust Center for additional information.""]"
112,Remove misdirected SESAME HR document signing requests,"The customers received repeated notifications about HR documents from SESAME HR requiring electronic signatures through PandaDoc, an electronic document management platform. These requests were unrelated to LangChain support and appeared to be misdirected HR correspondence sent to LangChain support channels.",9,9,,"['El cliente recibió un documento de SESAME HR para firmar a través de PandaDoc, una plataforma para gestionar documentos electrónicamente.', 'El cliente recibió un documento de SESAME HR para firmar a través de PandaDoc, una plataforma para gestionar documentos electrónicamente.', 'El cliente recibió un documento de SESAME HR para firmar a través de PandaDoc, una plataforma para gestionar documentos electrónicamente.']"
113,Troubleshoot LangSmith trace ingestion and performance issues,"Customers experienced various issues with LangSmith trace ingestion including missing traces in production environments, performance bottlenecks under high concurrent loads, and configuration problems with Redis and worker settings. Support representatives provided troubleshooting guidance including SDK upgrades, implementing wait_for_all_tracers(), enabling debug logging, and optimizing system configurations for better trace reliability and performance.",24,24,,"['The customer praised the thread view for project tracing and inquired about the possibility of a waterfall view at the turn level within the threads tab. The support team sought clarification and confirmed the request for a turn-level waterfall view similar to the regular trace view.', ""The customer reported that traces stopped showing up despite being under their plan's limits and having a valid payment method. The support representative suggested adding detailed logging and using 'wait_for_all_tracers()' in serverless environments to ensure traces are submitted, providing relevant documentation links."", 'The customer reported an issue with tracing limits not reflecting in the API after increasing them. The support rep clarified that the customer had already hit the extended trace limit and explained the pricing model for traces. The customer also inquired about potential integrations with Snowflake Cortex Search Services, and a product manager followed up for more details.']"
114,Process LangSmith billing refunds and credit adjustments,"Customers requested refunds for various LangSmith billing issues including unused services, duplicate charges, unexpected high invoices due to spend limit problems, and expired or unused credits. Support representatives processed refunds ranging from small amounts to thousands of dollars, extended credit expiration dates, and provided guidance on preventing future billing issues.",29,29,,"['The customer faced a payment issue due to insufficient funds caused by a pending refund. The support rep confirmed the refund was issued and suggested retrying the payment once the refund reflects, or leaving the May payment as failed and proceeding with June.', 'A customer inquired about a refund for a project with 10 users and requested guidance on the process. The support representative asked for the organization ID or a recent invoice and clarification on the refund request.', 'A customer requested a refund or credits due to an unexpected high invoice caused by a spend limit issue. The support representative offered a $6,915.53 refund for the excess charges, which the customer accepted, and the refund was processed after confirming the correct usage configuration was in place.']"
115,Enhance LangSmith evaluation UI and annotation workflow features,"Customers requested various enhancements to LangSmith's evaluation interface, including adding scores and comments to AutoEvaluators, displaying evaluation reasoning in comparison views, and improving annotation queue workflows. The support team implemented several UI improvements based on this feedback, including better comment visibility, note field enhancements, and fixes for saved prompts and few-shot examples in evaluators.",6,6,,"['The customer inquired about adding scores and comments to AutoEvaluators in the UI for better experiment result reviews. The support rep confirmed this feature is not currently available but is being worked on and will be released soon, and also clarified that the customer typically maps one evaluator to one feedback score and comment.', 'The customer suggested a UX improvement for the note field on annotation queues, and the support team implemented the change, confirming it is now live.', 'The customer inquired about adding a column or view to display evaluation reasoning directly in the Eval Comparison view. The support rep suggested logging feedback in the `accuracy_evaluator` using a `comment` field to include the reasoning, and the customer acknowledged the suggestion.']"
116,Resolve LangSmith workspace administration and user management issues,"Support representatives assisted customers with various LangSmith workspace administration tasks including adding members, increasing seat limits, and managing workspace quotas and permissions. Customers encountered issues with workspace migrations, user invitations, access control configurations, and workspace visibility that required administrative intervention to resolve.",18,18,,"[""The customer requested to add two users, Yoann and Rudy, as guests to the LangChain workspace. Rudy was successfully added, but Yoann faced issues due to multiple accounts. The support team re-invited Yoann multiple times, revoked previous invites, and sent new ones, but the issue persisted. The customer clarified that both users needed to be added as guests to a specific workspace, and the support team confirmed Rudy's addition while awaiting admin approval for Yoann."", 'A customer requested an increase in workspace numbers to 50 on the SaaS control plane due to their decentralized operations. The support rep made the change, but the customer initially reported it was still limited. After further adjustments, the issue was resolved, and the customer confirmed it was working.', 'A customer encountered an invalid token error when adding members to a workspace. The support representative suggested refreshing the page, which resolved the issue, indicating an expired session.']"
117,Configure LangGraph multi-agent system architectures and hierarchies,"Customers sought guidance on implementing and configuring multi-agent systems in LangGraph, including questions about agent hierarchy, supervisor architectures, dynamic tool access, and session management. Support representatives provided technical recommendations on graph design patterns, troubleshooting assistance for multi-agent flows, and clarifications on message handling between agents in hierarchical setups.",18,18,,"['The customer inquired about configuring user-specific graph assistants and their scalability. The support rep confirmed the approach is viable and assured that the platform can handle thousands of concurrent assistants by scaling instances as needed.', 'A customer reported an issue with a supervisor approach in a multi-agent system where errors occur when asking two questions in a single query. The support team explained that the issue arises from parallel tool calls and suggested adding instructions to the system prompt to limit the supervisor to one agent at a time, while also planning to improve support for parallel handoffs.', 'Long-running agents can be configured with an environment variable to set a maximum running time. Additionally, agents checkpoint periodically to allow for retries from the last checkpoint in case of failure.']"
118,Optimize LangChain chain performance and workflow parallelization issues,"Customers sought guidance on optimizing LangChain chain performance and workflow design, including issues with latency spikes, parallelization strategies, and streaming implementations. Support representatives provided technical advice on using RunnableParallel, LangGraph alternatives, debugging approaches for performance issues, and solutions for fine-tuned model integration problems.",5,5,,"['The customer praised the thread view feature for troubleshooting and inquired about the calculation of P50 and P99 latency metrics. The support rep explained that P50 represents the median, P99 the 99th percentile, and clarified the calculation process, including interpolation for fewer than 100 data points.', 'A customer sought advice on creating a parallelization workflow with a dynamic number of branches. The support representative suggested using a single graph, which the customer found effective. The customer then inquired about incorporating additional LLM calls into specific branches of the workflow.', 'The customer reported random latency spikes in their chain with multiple LLM calls, sometimes taking up to 30 seconds for a task that usually takes 0.5 seconds. The support team suggested investigating transient vs. consistent issues, model/prompt-specific latencies, and correlations with prompt/output length, while recommending parallelization, timeouts, or retries as potential fixes.']"
119,Handle LangSmith administrative and sales inquiries requiring specialized assistance,"Customers contacted support regarding various administrative requests including payment verification, account updates, and enterprise inquiries that required specialized handling outside of standard technical support channels. Support representatives directed customers to appropriate teams or identified potentially fraudulent requests to protect account security.",10,10,,"['The customer inquired about the status of their email and requested an update.', 'The customer requested a phone call to verify banking information due to company policy, but the support rep directed them to email the team and CC a specific contact for further assistance.', 'A customer requested a phone number to verify bank data for updating their payment method to wire transfer. The support rep directed them to email the finance team for assistance.']"
120,Handle external partnership and promotional outreach communications,"Users received various promotional and partnership outreach messages from external companies and organizations seeking to collaborate with or feature LangChain through sponsorship offers, media features, marketing services, and business development opportunities. These communications included proposals for product reviews, CEO awards, media interviews, content contributions, and strategic partnerships rather than technical support requests.",8,8,,"[""Iris Yang from Novita AI offered to sponsor free credits for the users of the recipient's project and provided her contact information for further communication."", ""Grace Isabelle from Technology Innovators Magazine informed Harrison about his and LangChain's shortlisting for the 'Top 25 Artificial Intelligence CEOs of 2025' award, highlighting the evaluation criteria and associated benefits, which include a nominal cost of USD 750 for participation."", 'Michael Lee, a Blockchain Full-Stack Developer with 6 years of experience, inquired about potential opportunities and shared his CV, highlighting his expertise in smart contract and full-stack engineering development, along with contributions to various blockchain projects.']"
121,Resolve general technical support issues and system incidents,"These requests
represented a variety of general technical support issues that were reported and
resolved across different systems and platforms, with customers typically
confirming successful resolution after support team intervention. The issues
ranged from shared resource conflicts and system bugs to access problems and
routine maintenance tasks, with most following a standard support ticket
workflow from problem identification to confirmed resolution.",26,26,,"[""The customer reported an issue with their project not appearing on the dashboard despite using the correct API key. The issue was resolved promptly, and the customer expressed gratitude for the support team's quick assistance."", 'The customer initially sought help through Slack channels and was directed to this platform. The support team requested additional time to investigate another potential area before providing a resolution.', 'The customer reported an error when viewing logs, providing an Error ID and a screenshot. The support representative identified the issue as related to an ongoing incident, informed the customer about the fix deployment, and requested confirmation. The customer confirmed the issue was resolved and thanked the representative for the quick support.']"
122,Enhance LangSmith dataset management and filtering capabilities,"Customers experienced limitations and requested enhancements for LangSmith dataset management functionality, including filtering capabilities, metadata handling, versioning, and organizational features. Support representatives provided workarounds for current limitations while acknowledging feature gaps in areas like nested metadata filtering, dataset-level permissions, audit trails, and cross-project accessibility.",16,16,,"['A customer inquired about making a dataset accessible across projects. The support rep confirmed that this functionality is not currently available and recommended using resource tags to organize resources across projects.', ""The customer asked about reverting to a previous dataset version, and the support rep explained that while there isn't built-in functionality for reverting, the customer can select a version, download it, and create a new dataset by uploading the file."", 'The customer inquired about adding comment functionality to the dataset management view for collaborative reviews. The support team suggested using the metadata field or adding experiment results to a human annotation queue as interim solutions, while also seeking clarification on the specific use case.']"
123,Provide LangSmith and LangGraph security compliance documentation,"Customers requested access to LangSmith and LangGraph security documentation, trust center materials, SOC 2 reports, and data processing agreements for vendor reviews and GDPR compliance purposes. Support representatives provided access to trust centers, completed security questionnaires, and addressed specific compliance requirements including data encryption, storage practices, and regulatory adherence.",14,14,,"[""The customer requested access to LangChain's Trust Center and its SOC 2 report as part of a vendor review. The support representative confirmed access was granted, and the customer acknowledged receiving it."", 'The customer informed the recipient that their website has been included in the CompanySpotter search engine to enhance online visibility. The message explained the data processing practices, including the handling of personal data, objectives, legal justification under GDPR, and privacy rights.', ""A Google Developer service rep informs a customer that their app's verification request requires an update to their privacy policy, which must be accessible in a basic web format (e.g., HTML). The customer is instructed to reply to the email once the issue is resolved to continue the verification process.""]"
124,Resolve LangChain OpenAI structured output integration issues,"Customers encountered multiple issues with OpenAI's structured output functionality in LangChain, including schema visibility problems in UI/playground, caching bugs, and parsing difficulties with nested Pydantic models. Support representatives provided workarounds, acknowledged bugs, created GitHub tracking issues, and deployed fixes for problems related to `with_structured_output` method and LangSmith playground model tagging with Azure OpenAI deployments.",11,11,,"[""A customer requested a feature to customize tool schemas at runtime to address edge cases with OpenAI's Responses API. They provided examples of schema issues and workarounds, and shared a GitHub discussion link for further exploration."", 'The customer reports a bug in `langchain-openai==0.3.0` that requires disabling caching for all OpenAI-based chains. The support rep suggests a workaround by passing `method=""function_calling""` into `with_structured_output` to restore the behavior of `langchain-openai==0.2.x`.', ""A customer reported an issue with the `langchain-openai` upgrade, where the model schema sent by `with_structured_output` is not visible in the UI or playground. The support rep acknowledged the issue and confirmed that these features are not currently supported in OpenAI's structured output mode.""]"
