cluster_id,name,description,size,total_size,member_clusters,sample_summaries
236,Provide information about cache control functionality in LangChain Python library,A user requested information about cache control functionality in the LangChain Python library after updating to version 0.10.30. The support request focused on understanding how to use the newly available caching features in the updated Python OSS library version.,1,1,,['provide information about cache control functionality in the Python library after updating to version 0.10.30.']
237,Implement LangSmith query language distinct value filtering operations,A user inquired about whether LangSmith's query language supports operations to obtain distinct values based on certain filters. The support team confirmed that this functionality is not currently available and suggested workarounds involving external data processing.,1,1,,['confirm whether the query language supports operations to obtain distinct values based on certain filters. The support team confirmed that this functionality is not currently available and suggested workarounds involving external data processing.']
238,Resolve LangSmith tracing performance and reliability issues,"Users experienced widespread LangSmith tracing performance and reliability issues, including missing traces, excessive trace generation, slow API responses, and failures in both production and self-hosted environments. The support team provided solutions involving SDK updates, proper trace flushing with wait_for_all_tracers(), configuration fixes for auto-batching, and guidance on managing rate limiting and concurrency settings.",18,18,,"['help with LangSmith tracing issues where 20-40% of traces were not being submitted to the platform in their production FastAPI environment, despite no error messages appearing in logs. The support team helped diagnose the issue and provided solutions including updating the SDK version and implementing the wait_for_all_tracers() method, plus guidance on programmatic monitoring of trace submissions.', 'help with performance issues when creating feedback in LangSmith at scale, specifically that the create_feedback API calls were taking too long when running large experiments with hundreds to thousands of examples across multiple machines, and the solution involved using the trace_id parameter to enable batching for better performance.', 'troubleshoot their self-hosted LangSmith staging instance that stopped ingesting traces, with the issue escalating from slow trace ingestion to complete failure overnight before an important trade conference.']"
239,Provide LangGraph store filtering enhancements and Elasticsearch vector store documentation,"Users requested enhanced filtering capabilities for the LangGraph store to filter records containing values within array fields or missing keys entirely. They also sought information about the LangChain Elasticsearch vector store API documentation, specifically regarding the SparseVectorStrategy class.",2,2,,"[""provide more complex filtering capabilities for the LangGraph store, specifically the ability to filter records that contain a value within an array field or don't have that key at all. The support agent acknowledged this as a feature request that could be added to future development plans."", 'provide information about the LangChain Elasticsearch vector store API documentation, specifically regarding the SparseVectorStrategy class.']"
240,Resolve LangSmith billing invoice and payment processing issues,"Users encountered various billing administration issues including missing invoices, payment failures, incorrect charges, and billing address errors that required support team assistance to resolve. The support team successfully processed requests by resending invoices, correcting billing information, processing refunds, and updating payment methods to address these administrative billing problems.",17,17,,"['locate and provide an invoice/receipt for a payment made on a specific date, as they were unable to find the billing document through their account portal for accounting purposes.', 'send a specific invoice for $78 to their email address. The support team acknowledged the request and confirmed they resent the invoice to the requested email addresses.', 'help with a payment issue where their credit card payment was unsuccessful due to insufficient funds, which led to a complex billing situation involving refund processing and payment timing coordination.']"
241,Resolve LangSmith extended trace retention billing disputes,"Users requested refunds and billing adjustments for unexpected LangSmith charges primarily related to accidental extended data retention settings and excessive trace generation. Support teams consistently provided one-time courtesy refunds ranging from $80 to $6,915 and recommended implementing spending limits and trace controls to prevent future billing incidents.",12,12,,"['investigate and explain an unexpected $330 billing charge on their account related to extended data retention settings, and to request a possible refund. The support agent successfully processed a one-time courtesy refund after determining the charge was likely caused by existing traces being switched to extended data retention unexpectedly.', 'help them with a billing issue related to unintended charges for Extended Data Retention Upgrades in LangSmith, requesting refunds for unexpected fees totaling over $300 and guidance on preventing future charges.', 'provide a refund for a $2,000 charge incurred due to accidentally generating over 10 million empty traces through a coding error, and to inquire about setting trace limits to prevent similar billing incidents in the future.']"
242,Add LangSmith UI dashboard aggregate classification metrics,"Users requested dashboard-level evaluation functionality in LangSmith's web UI for classification tasks, specifically seeking dataset-level aggregate metrics like precision, recall, and F2 scores without requiring SDK usage. They also requested the ability to combine multiple evaluation datasets in portfolio-level reporting with statistical analysis features like confidence intervals.",3,3,,"['implement dataset-level metrics (specifically precision and recall) for classification datasets in evaluations through the UI rather than the SDK. The user wants to calculate aggregate metrics across entire datasets but currently this functionality is only available through the SDK, not the web interface they prefer to use.', 'understand if the platform supports aggregated evaluations for multi-label classification tasks, specifically asking about F2, recall, and precision metrics, and whether prompt engineers can independently use summary evaluations that were set up in code.', 'provide a feature request for dashboard functionality to combine multiple evaluation datasets in the web UI, along with the ability to create portfolio-level reporting that groups related experiments across different datasets and includes confidence intervals for statistical analysis.']"
243,Enhance LangSmith time filtering with flexible duration formats,"Users requested improvements to the time filtering functionality in the LangSmith application to allow specification of only a start time without requiring an end date. They also wanted support for more flexible time duration formats like ""5h30m"" instead of being limited to formats like ""5h"".",1,1,,"['improve the time filtering functionality in the application by allowing specification of only a start time without requiring an end date, and to support more flexible time duration formats like ""5h30m"" instead of just ""5h"".']"
244,Resolve LangSmith evaluation experiment UX issues and missing export features,"Users experienced various UX/UI issues and missing functionality in LangSmith evaluation experiments, including problems with CSV export features, experiment comparison capabilities, tracing visibility in pairwise experiments, and difficulty accessing evaluation details in self-hosted instances. The support team resolved most issues by recommending upgrades to newer LangSmith versions that included improved features like heatmap views, bulk export functionality, and better experiment management interfaces.",9,9,,"['add a CSV download feature for evaluation dataset experiment tables in LangSmith, including the ability to select all rows without pagination to export summary statistics for multiple experiments at once.', 'simplify the process for viewing evaluation data in their self-hosted LangSmith instance, including easier access to evaluation details without clicking through multiple buttons and the ability to export experiment results for analysis. The support team recommended upgrading from version 0.9.6 to 0.9.35 to access these improved features including a heatmap view and CSV export functionality.', 'help with LangSmith experiments issues, specifically problems with tracing visibility for pairwise experiments, inability to compare scores between experiments, and missing features like support for repetitions in pairwise experiments and bulk metrics export functionality.']"
245,Integrate cloud AI provider models with LangSmith platform,"Users requested integration support for cloud AI providers with LangSmith, specifically seeking dedicated model provider support for Azure AI Foundry and custom specification URL connections for Google Gemini models. The support team successfully implemented proxy URL configurations for multiple model providers in online evaluators and helped establish compatibility verification for Google Cloud Vertex AI integrations.",4,4,,"[""provide a solution for connecting Azure AI Foundry to LangSmith in a smoother way, ideally with a dedicated model provider, and to enable connection of Google Gemini models with custom specification URLs for their company's secure model access requirements."", 'integrate the Gemini embeddings model API directly into LangChain, including creating a dedicated API endpoint, model selection options, comprehensive documentation, and thorough testing and validation.', ""confirm compatibility between LangSmith and Google Cloud's Vertex AI, specifically asking whether this integration is supported and if it's production-ready or still in beta phase.""]"
246,Process immediate LangSmith account deletion requests through support channels,"Users requested immediate deletion of their LangSmith accounts and organizations through direct support channels without following formal data deletion procedures. These requests were primarily for experimental accounts, duplicate accounts, inactive student email accounts, and accounts they could no longer access through normal login processes.",9,9,,"['delete their organization and account.', 'close their account associated with a former student email address that is no longer active.', 'delete their account because they were unable to log into the studio application.']"
247,Clarify LangChain search package selection and functionality options,"Users requested guidance on selecting appropriate LangChain packages and tools for search functionality, encountering conflicting documentation about standalone versus community tool versions. They also sought recommendations for implementing Boolean search capabilities on professional profiles and requested partial matching filter features for search operations.",3,3,,"['clarify which package to use for search functionality - whether to use the standalone package or the community tools version, as they found conflicting information in the documentation.', 'recommend the most suitable tool or combination of tools for performing Boolean searches on professional profiles using search engine capabilities, including extracting relevant information and handling complex queries for candidate identification.', ""provide a 'contains' filter for partial matching functionality. This appears to be a feature request for search or filtering capabilities within a system.""]"
248,Block unsolicited guest posting and SEO marketing spam,"The support team received multiple unsolicited marketing inquiries requesting guest post opportunities, link placements, and SEO collaboration services on the LangChain website. These requests were consistently categorized as spam since they were promotional outreach attempts rather than legitimate technical support issues related to LangChain or LangSmith products.",15,15,,"[""accept guest author content submissions for their website, proposing several technical topics related to software development and cloud computing. This is categorized as spam since it's an unsolicited marketing inquiry unrelated to technical support."", ""provide information about paid guest post opportunities and link placement pricing for SEO collaboration purposes. This is categorized as spam since it's an unsolicited marketing inquiry unrelated to technical support."", 'accept guest posts or link insertion on the website, which is a spam/marketing inquiry unrelated to technical support.']"
249,Handle business partnership and research collaboration inquiries,"Users submitted various business partnership proposals, research collaboration requests, and marketing inquiries seeking to leverage LangChain technologies for external projects and commercial opportunities. These requests focused on exploring potential collaborations, advisory services, and promotional partnerships rather than seeking technical support for LangChain implementation issues.",18,18,,"[""arrange a 15-minute discussion with the company to explore applying Agentic AI as the future of microservices infrastructure. This falls under Sales support as it's a business development inquiry seeking to connect with the company for potential collaboration or partnership discussions."", 'contribute to the open-source project as a data scientist, offering their technical skills and experience to help build AI models and work with big data technologies. This appears to be a general inquiry about contributing to the open-source project rather than a specific technical support request.', 'help them build a custom AI-driven chatbot solution for their platform, specifically for astrology use cases with personalized user inputs, premium service integration, and data security compliance. This is a sales inquiry seeking technical capabilities, customization options, and pricing information for a potential business partnership.']"
250,Resolve technical errors across LangChain ecosystem components,"Users encountered various technical errors and integration issues across multiple LangChain ecosystem components including JavaScript SDK version conflicts, Playground functionality problems, and tracing setup difficulties. The support requests involved troubleshooting specific error messages, debugging configuration problems, and resolving runtime issues with LangChain OSS libraries, LangSmith evaluation tools, and LangGraph development environments.",18,18,,"[""help them set up a LangSmith evaluator for their PDF data extraction workflow, specifically troubleshooting a TypeError related to the 'split' method and understanding how to properly configure the evaluation pipeline with their dataset."", 'help them with a technical issue that was initially reported but later resolved, followed by a question about preventing evaluators from creating extra columns in what appears to be a LangSmith evaluation interface.', 'help them with a specific error they encountered in the application. The error message ""Cannot read properties of undefined (reading \'at\')"" was preventing them from using certain functionality, and they needed technical assistance to resolve this issue.']"
251,"Troubleshoot LangGraph Studio, OSS, and Platform technical integration issues","Users experienced various technical issues with LangGraph Studio, OSS libraries, and Platform functionality including login errors, missing graphs in dropdowns, import failures, build problems, and UI integration challenges. They needed support for troubleshooting version compatibility issues, resolving dependency conflicts, fixing auto-build failures, and understanding how to properly implement LangGraph components in their applications.",22,22,,"['help them get their developer seat back on LangSmith after trying the plus plan without getting extra use, and to enable 4-5 deployments on LangGraph platform.', 'help them with LangGraph Platform generative UI implementation issues, specifically problems with Tailwind CSS integration and TypeScript component imports when bundling UI components in a Python-based LangGraph project. The user needed guidance on setting up the proper Node.js project structure and dependencies to enable UI component bundling on the platform.', 'help them with a LangGraph Platform auto-build issue where their GitHub integration stopped automatically triggering builds after pushes to their main branch, despite having worked previously.']"
252,Analyze and categorize LangSmith support interaction conversations,"Users requested assistance with analyzing and categorizing various LangSmith support interactions to improve support operations and service quality. The requests involved understanding conversations about license updates, system outages, billing clarifications, missing traces, feature request workflows, and platform access issues across the LangChain ecosystem.",14,14,,"['provide a comprehensive analysis of the conversation and categorize the support interaction according to the provided framework. The conversation itself involves a license key update notification for a self-hosted instance and planning for version upgrade without service disruption.', ""provide a detailed summary of the user's specific support request from the conversation. The user is asking for help categorizing a support interaction where someone inquired about custom URLs and private connectivity options for the ingestion service."", 'help categorize support interactions to improve support operations, identify common customer issues, and enhance service quality within the ecosystem.']"
253,Provide LangSmith self-hosted license keys and explain enterprise requirements,"Customers requested assistance with obtaining and validating LangSmith self-hosted license keys, often discovering that self-hosted deployments are restricted to Enterprise customers rather than free or Plus tier users. The support team provided license keys to eligible customers while explaining the enterprise-only requirement and connecting non-enterprise users with sales teams for upgrade discussions.",11,11,,"['help them with their LangSmith self-hosted license key validation issues, specifically getting an ""Invalid license key"" error when trying to use their new v0.9 license key and needing guidance on proper configuration and JWT token handling for their self-hosted environment.', 'obtain a license key for self-hosted experiments in their homelab. The support agent explained that self-hosting is only available for enterprise customers, not free or plus tier users.', 'provide a new self-hosted license key for their LangSmith deployment, as their current license had expired and was preventing them from deploying their non-production environment.']"
254,Debug LangChain OSS library integration and functionality issues,"Users requested support for various LangChain OSS Python and JavaScript technical integration issues, including model compatibility errors with Anthropic Claude models, database integration problems, cache serialization failures, and structured output method bugs. The requests involved debugging specific library functionality such as multi-agent systems, SQL query generation, serverless deployment issues, and integration with external services like Redis, Databricks, and testing frameworks.",18,18,,"['help with a technical issue involving the integration of a specific language model (Claude 4) with a chat interface component in the LangChain Python library, which was causing tool invocation errors that were later resolved by upgrading library versions, followed by additional test failures related to stream handling that required polyfill adjustments.', 'remove the response limit on the Claude 3.5 Haiku model on the chat platform, as it truncates lengthy code responses and stops providing complete output for complex queries.', 'help with the databricks_langchain integration, specifically asking about JSON schema enforcement support in the ChatDatabricks class when using structured output methods with provisioned endpoints, similar to functionality they had working with Bedrock.']"
255,Update LangSmith account billing information and invoice details,"Users requested to update billing information fields such as company names, addresses, VAT numbers, and email addresses on their LangSmith accounts to correct invoice details. Support agents provided instructions for updating billing settings through account configurations, clarifying that changes would only apply to future invoices since past invoices cannot be modified.",6,6,,"['re-issue an invoice with their company name included in the billing information. The support agent explained that previously paid invoices cannot be re-issued, but the company name will appear on future invoices after updating the billing information.', 'remove a Czech VAT number from their invoices after updating their billing details from a Czech entity to a US entity. The support agent provided instructions to navigate to the billing settings in LangSmith to update the additional billing information and requested confirmation about whether the VAT number field is available for editing.', ""update the billing address on an already-issued invoice from their personal address to their employer's address. The support agent explained that while they cannot modify past invoices, the user can update their billing address in settings for future invoices.""]"
256,Configure LangSmith tracing metadata and dashboard analytics features,"Users needed assistance with LangSmith tracing configuration and metadata management, including implementing custom retriever tracing, cross-project trace integration, and retrieving trace metadata like run IDs and timestamps. They also sought guidance on using LangSmith's dashboard features for creating custom charts with latency metrics and understanding data retention policies for trace storage.",13,13,,"['help them with LangChain JavaScript custom retriever implementation and LangSmith tracing integration, specifically how to properly show custom retriever method calls in traces when using callback managers. The support agent suggested wrapping the retriever with another retriever class to achieve proper tracing functionality.', 'help them understand how to use the Dashboards tab in LangSmith to create custom charts with latency metrics and filtering capabilities for traces.', 'answer questions about tracing images in LangSmith. This falls under LangSmith SDK support, specifically related to tracing integration functionality for image data.']"
257,Resolve LangSmith tracing functionality and visibility issues,"Users reported a wide range of tracing functionality problems including missing traces, incomplete trace associations, disabled accounts due to abnormal tracing patterns, and various UI access issues that prevented proper trace visibility and monitoring. Support teams resolved these issues through system fixes, account re-enablement, authentication troubleshooting, and platform optimizations to restore full tracing capabilities across projects and organizations.",12,12,,"['help them understand what happened with their account being disabled due to abnormal tracing usage patterns, specifically a single trace with 78 million runs that was impacting system availability. The user needed assistance identifying which project caused the issue and getting their account re-enabled while resolving the underlying tracing problem.', ""help them understand the cause of the error message they're seeing when trying to access tracing projects and evals in the UI. The issue was resolved when they learned their organization had transitioned to SSO-only authentication and they needed to log in through the SSO provider instead of their previous login method."", 'help them with tracing issues that were impacting their ability to triage customer problems. The support team acknowledged the issue, investigated it, and successfully deployed a fix that resolved the tracing functionality problems.']"
258,Resolve LangChain platform billing and account administration issues,"Users requested assistance with billing account management issues including plan upgrades, startup pricing corrections, unexpected charges, data retention costs, and account cancellations within the LangChain platform ecosystem. Support agents resolved these requests by processing refunds, adjusting billing plans, removing payment information, and providing data deletion forms to address various account administration needs.",11,11,,"['update their account to the startup plan on the EU tenant after migrating from a non-EU tenant, as previously discussed with another support representative. The support agent made an adjustment and provided a form link, which successfully resolved the billing plan upgrade request.', 'help with billing and account management issues related to startup pricing not being applied correctly and adding a new user to their startup account. The support agent resolved the billing discrepancy by adding a credit and confirmed the startup pricing would take effect in the following month.', 'delete their workspaces and all associated data to avoid further charges, as they could not find a way to remove them themselves. The support team ended the billing plans and provided a data deletion request form to complete the account and data removal process.']"
259,Block spam SEO marketing solicitations through support channels,"These support requests involved multiple instances of users receiving unsolicited SEO and marketing solicitations through LangChain/LangSmith support channels. The support team consistently categorized these communications as spam and declined the commercial offers for guest posting, backlink services, and website optimization.",11,11,,"['provide SEO and promotional services to help improve website ranking on search engines. This is spam/unsolicited marketing and not a legitimate technical support request.', 'provide SEO services for a website, which is spam/unsolicited marketing rather than a legitimate technical support request.', 'provide SEO and promotional services to get their website to the first page of search results. This is spam/unsolicited marketing rather than a legitimate support request.']"
260,Configure LangSmith Dataset UI customization and data preprocessing,"Users requested
support for customizing LangSmith Dataset interface functionality, specifically
wanting to implement data redaction preprocessing when adding elements through
the UI. They also needed guidance on configuring which fields are displayed in
dataset list views and switching between compact and full display modes.",2,2,,"['add a pre-processing step for data redaction when creating or adding new elements to a Dataset from the UI, specifically wanting to trigger an internal redaction service before data gets stored in the Dataset.', 'understand how to configure which values are displayed in a list view within the dataset interface, specifically wanting to change from the default status field to other fields and switch from compact to full display mode.']"
261,Resolve complex organization transfers and startup program management,"Users requested assistance with complex administrative account changes including startup program transfers between personal and business organizations, multi-organization subscription management, account verification failures, and specialized billing requirements like phone verification. These requests involved coordinating multiple administrative tasks such as organization ownership transfers, regional migrations, subscription tier changes, experiment merging across accounts, and maintaining startup benefits during account transitions.",10,10,,"['help with account setup and subscription management, specifically resolving confirmation email delivery issues and transferring a startup subscription from a personal account to an organization account.', 'help with access issues to the platform, specifically that multiple work email addresses are failing to pass verification during the signup or login process.', 'help with a billing and account management issue involving switching subscription plans between two organizations - downgrading one account from a paid plan back to developer tier and upgrading another organization to a startup plan. The support team successfully processed the plan changes and provided a prorated refund for the downgraded account.']"
262,Resolve LangSmith custom evaluator implementation and integration challenges,"Users requested assistance with creating and implementing custom evaluators in LangSmith, focusing on overcoming platform limitations for specialized evaluation needs. They specifically sought help with state-to-dataset conversion handling, integrating external libraries like deepdiff for JSON comparison, and enabling HTTP calls for semantic similarity scoring using sentence-transformers.",3,3,,"[""help with a technical issue related to state conversion to datasets in LangSmith, specifically the clunkiness when defining target functions and evaluators due to input/reference output objects being converted to dictionaries. The user is seeking a smoother solution for handling object access differences between process output (.content) and reference output (['content']) formats."", ""create a custom evaluator in LangSmith to compare JSON outputs from a NER application with reference outputs stored in a dataset, specifically seeking guidance on using the deepdiff library which wasn't available in auto evaluators."", 'enable external HTTP calls from custom evaluators and to add semantic similarity as a pre-built evaluator in the platform, specifically wanting to use sentence-transformers for embedding-based similarity scoring in playground evaluations.']"
263,Schedule and coordinate general meeting availability,Users requested to schedule a meeting during US hours on Friday and followed up on a scheduled meeting for today at 2pm EST. The support team responded by sending a meeting invite for the scheduled time slot.,2,2,,"['schedule a meeting during US hours on Friday. The assistant responded by sending a meeting invite for that time slot.', 'follow up on a scheduled meeting for today at 2pm EST.']"
264,Implement LangSmith audit logging for security compliance monitoring,"Users requested comprehensive audit log functionality for LangSmith to address security compliance requirements, specifically for tracking API calls, monitoring anomalous behavior, and investigating suspicious tracing project creation. The requests involved implementing database audit tools with configurable retention, clarifying API key permissions and capabilities, and establishing incident response procedures for manual log provision during security events.",7,7,,"['provide a comprehensive audit log feature for security compliance purposes, specifically to address insufficient logging and monitoring by implementing API call logging and anomalous behavior alerts. This was a security requirement that involved designing and implementing an audit system using database audit tools and query logs to track user actions on sensitive resources within the platform.', 'provide audit logs to identify which API key created abnormal tracing projects that have appeared multiple times in their workspace, as they suspect the projects were created by a script or by mistake by a coworker.', 'close a security ticket related to insufficient logging and monitoring in LangSmith, after the audit log feature was successfully implemented and tested. The request involves confirming closure of a security gap that required comprehensive audit logging functionality for API calls and anomalous behavior detection.']"
265,Transfer LangSmith admin privileges and organizational ownership,"Users requested assistance with transferring admin privileges and organizational ownership within their LangSmith accounts, including scenarios where current admins left the company or needed to move control from operational to technical team members. These requests involved complex account management tasks such as promoting users to organization admin roles, transferring subscriptions between organizations, and migrating accounts from personal to business entities while maintaining existing subscription benefits.",8,8,,"['help them understand what happened to their LangSmith instance and how to prevent getting locked out in the future. The issue was caused by a database migration that wiped their data, resulting in the organization being deleted and users being locked out of the system.', 'provide guidance on how to replace a sole user within their organization with another user without incurring additional charges, specifically needing to transfer access and permissions to a new team member while adhering to their current subscription terms.', 'provide a billing-only access role that would not consume a developer seat on their account. The support team discovered the user was on a startup plan rather than enterprise, and billing-only seats are not available for self-service plans.']"
266,Debug LangGraph agent runtime execution and performance failures,"Users experienced various runtime execution failures and performance issues with LangGraph agents including stuck runs, infinite loops, context overflow, and improper state management across both cloud-hosted and open-source implementations. These issues required debugging of agent execution flow problems, memory management, checkpointer operations, and error handling mechanisms specific to LangGraph's runtime behavior.",11,11,,"['help resolve a ""User requested rollback of the run"" error occurring in their LangGraph agent hosted on LangGraph Cloud when trying to fetch session data through audio chat. The issue was determined to be caused by creating multiple runs on the same thread with rollback multitask strategy without properly checking for existing ""running"" state runs, which causes the system to cancel previous runs.', 'help with LangGraph platform issues where multiple agent runs are failing to complete properly, getting stuck in loops for hours, and generating a ""fetch failed"" error related to checkpointer operations, while also consuming credits unnecessarily.', 'help with reducing message history in LangGraph agent calls to prevent context overflow when tools are called repeatedly, specifically when tool responses contain large amounts of text that cause context size issues.']"
267,Create LangSmith organizational cost and usage dashboards,"Users needed assistance creating complex LangSmith dashboards that display cost and usage metrics across organizational boundaries, specifically requesting multi-chart dashboards showing team-based cost breakdowns and cross-project run count visualizations. The requests focused on implementing organizational-level dashboard filtering and data aggregation capabilities that weren't immediately apparent through the standard dashboard interface.",2,2,,"[""create a dashboard that breaks out total cost by team or user. Ideally their dashboard would have three charts. Total Cost Line chart (I can do this no problem). A bar chart with the 7 day costs for the 10 highest cost users of the system. A bar chart with the costs for each team over 7 days. They haven't quite figured out how the filters work."", 'create a dashboard that can pull data from all projects in an organization, specifically wanting a line chart showing run count across all projects over time and a stacked bar chart showing daily run count for each project.']"
268,Filter fraudulent document signing phishing attempts from support channels,Users submitted fraudulent document signing requests that appeared to be phishing attempts targeting the LangChain support system. The support team correctly identified these messages as spam unrelated to LangChain technical services and flagged them as security concerns.,21,21,,"['analyze a potential spam or phishing message. This is a spam-related inquiry as the message appears to be a suspicious document signing request with a potentially malicious link.', 'analyze a potential spam or phishing message. This is a spam-related inquiry as the message appears to be a fraudulent document signing request unrelated to technical support services.', 'analyze a potential spam or phishing message. This is a spam-related inquiry as the message appears to be a fraudulent document signing request unrelated to technical support services.']"
269,Resolve LangSmith billing and subscription account management issues,"Users experienced various billing and account management issues on the LangSmith platform, including payment failures causing organization suspensions, incorrect subscription billing, missing invoice delivery, and accidental subscription activations. The support team resolved these issues by processing refunds, resending invoices to correct email addresses, updating payment information, and providing billing adjustments.",17,17,,"['help them with a recurring billing/payment issue that is causing their organization to be suspended on the platform every month, preventing access to their workspaces and disrupting their production deployment plans.', 'help them with their billing and invoice delivery issues. The user needed invoices to be resent to a different email address than where they were originally being delivered.', 'help them with a billing issue where they were being charged for 3 seats when they only had 2 active users, requesting both a refund for past overcharges and adjustment of future billing. The support team initially provided a partial credit but the user pushed for additional retroactive refunds, ultimately receiving credits covering 5 months of overcharges.']"
270,Configure LangSmith multimodal image inputs for Claude integration,"Users requested assistance with implementing multimodal image inputs in LangSmith, specifically addressing Claude 3.5 model recognition issues and proper integration with prompt templates. They also needed guidance on the correct format for adding images to the messages list input variable type in the LangSmith TypeScript SDK where no UI option was available.",2,2,,"['help with LangSmith multimodal input processing where the Claude 3.5 model is not recognizing or processing image inputs despite following the documented format, and they need guidance on integrating image content with prompt templates for both model calls and prompt management through LangSmith.', 'provide information about how to add images to the ""messages list"" input variable type in the LangSmith TypeScript SDK, as there was no UI option available and they needed the proper format for including images alongside text messages.']"
271,Provide conversation summaries and general greetings for support interactions,Users requested assistance with generating comprehensive summaries of support conversations to understand the key points and main themes discussed. The requests focused on obtaining general conversation overviews and greeting messages rather than addressing specific LangChain or LangSmith technical issues.,5,5,,"['provide a summary of the conversation.', 'provide a comprehensive summary of the conversation.', 'provide a comprehensive summary of the key points and main themes discussed in the conversation.']"
272,Manage LangGraph platform environment variable versioning and deployment configuration,"Users requested information about environment variables across different LangGraph platform versions, specifically seeking a list of new NGINX configuration variables in version 10 that were actually planned for version 11. They also needed guidance on viewing and managing environment variables for deployment revisions, including versioning capabilities for debugging and rollback purposes.",2,2,,"['get a list of new environment variables introduced in version 10, particularly for NGINX configuration, to help clean up their custom code. However, they learned that the requested environment variables would actually be available in version 11, not version 10.', 'provide information about viewing environment variables for previous and current revisions of deployments in the platform, as well as the ability to version and update environment variables for debugging and rollback purposes.']"
273,Resolve LangSmith automation rules and run rules limit issues,"Users needed support with LangSmith automation rules and run rules functionality, including understanding backfilling limitations for retroactive trace sampling and resolving rate limit issues. Multiple users encountered problems with the maximum limit of 100 run rules when working with custom Python evaluators and datasets, requiring limit increases and troubleshooting various errors like gateway timeouts and permission issues.",5,5,,"[""help them understand the capabilities and limitations of backfilling automation rules in LangSmith, specifically whether rules can be retroactively applied to traces that weren't originally sampled due to low sampling rates. The support agent explained that backfilling isn't possible but provided alternative solutions like running the rule function on specific traces in a separate dataset."", 'help with a LangSmith support issue related to custom code auto evaluators and rate limits. The user was unable to create new datasets with custom code auto evaluators due to hitting the maximum limit of 100 run rules, and needed the limit increased to continue their work.', 'help troubleshoot and resolve issues with adding custom Python evaluators to datasets in their on-premise LangSmith instance, including 504 gateway timeouts, 500 internal server errors, and 400 permission denied errors related to Deno file system access.']"
274,Publish multi-agent systems content and presentation materials,Users requested content publishing services for multi-agent systems articles on the company blog and presentation materials covering collaborative agent interactions and hosting multiple independent agents. These requests involved editorial and content creation services rather than technical support for LangChain ecosystem components.,3,3,,"['publish an article about multi-agent systems on the blog. This is a content publishing request rather than a technical support issue.', 'provide a presentation on multi-agent systems, specifically covering both collaborative agent interactions and hosting multiple independent agents on the same endpoint.', 'publish their article titled ""Multi-Agent Systems Done Right"" on the company blog. This falls under the ""Other Support"" category as it\'s a content publishing inquiry rather than a technical support request.']"
275,Provide LangGraph OSS multi-agent architecture guidance and framework evaluation,"Users requested architectural guidance and best practices for building multi-agent systems using LangGraph OSS Python, including supervisor architectures, message handling between agents, and integration with external chat interfaces. They also sought recommendations for enterprise chat UI solutions that support ""bring your own agent"" capabilities, evaluation strategies for comparing LangGraph with alternative frameworks, and feedback on implementation approaches for complex shared memory and autonomous agentic systems.",16,16,,"['provide a recommendation for a library or framework to quickly create a chat interface that integrates with a LangGraph agent, supports file uploads, and renders agent responses nicely based on whether they are tool calls or regular messages.', 'provide guidance on LangGraph evaluation and debugging tips, as well as a comparison with another agent system.', 'provide feedback on their implementation of AI agents for machines using LangGraph, sharing their Product Hunt link for review.']"
276,Enhance LangSmith dataset management and experiment visualization features,"Users requested various LangSmith dataset management and experiment visualization enhancements including dataset version control with diff visualization, commenting capabilities, edit audit trails, and improved comparison views for multi-output experiments. They also inquired about dataset storage limits, version reversion functionality, and reported display issues with cache token counts not appearing in the LangSmith interface despite being present in API responses.",8,8,,"['provide a summary of the conversation. The conversation is about a user reporting a bug where cache_creation token counts are not displayed in the LangSmith popover/tooltip, despite being present in the API response metadata when using a bedrock model with caching functionality.', 'analyze a support conversation where the user requested a raw JSON view feature in the LangSmith application.', ""provide a dataset version diff visualization feature, similar to git diff functionality, for managing and reviewing changes between dataset versions in the platform. The user indicated this is a critical feature for their dataset management workflow and asked about roadmap plans or alternative solutions if the feature doesn't currently exist.""]"
