cluster_id,name,description,size,total_size,member_clusters,sample_summaries
185,Acknowledge positive feedback on new LangChain platform features,"Users provided positive feedback about recently implemented LangChain/LangSmith features including memory interrupts functionality, a new waterfall view feature, and a new button feature. These requests represented user satisfaction and appreciation for platform enhancements rather than technical support needs.",3,3,,"['provide positive feedback about the memory interrupts feature, expressing satisfaction with this functionality.', 'provide positive feedback on a new waterfall view feature that was recently added, expressing appreciation for the enhancement.', 'provide positive feedback on a new button feature. This is not a support request but rather positive feedback expressing satisfaction with a recently implemented feature.']"
186,Add waterfall visualization support to LangSmith thread view interface,"Users requested the addition of waterfall view functionality within LangSmith's thread view interface to enable latency analysis at the turn level, similar to the waterfall visualization available in regular trace views. They also sought improved navigation between thread view and waterfall view interfaces to streamline workflow when analyzing trace performance.",2,2,,"['provide a feature request for waterfall view support within the thread view functionality in LangSmith, specifically wanting to see waterfall visualization at the turn level similar to how it appears in regular trace views outside of the threads tab.', 'provide a way to view waterfalls from the thread view for latency analysis, or at least improve navigation between thread view and waterfall view in the interface.']"
187,Coordinate general business meeting scheduling and calendar management,"Users requested assistance with scheduling and rescheduling general business meetings during specific time periods and resolving calendar coordination conflicts. These requests involved meeting logistics coordination rather than technical support for LangChain, LangSmith, or LangGraph platform services.",3,3,,"['schedule a meeting during US hours on Friday. The assistant responded by sending a meeting invite for that time slot.', 'reschedule a February check-in meeting from February 6th-11th to February 3rd due to being on break, and to update the corresponding Google calendar invite.', 'reschedule a monthly check-in meeting due to a scheduling conflict with a team all-hands meeting. This is not a LangChain/LangSmith support request but rather a general meeting coordination request.']"
188,Resolve LangSmith Playground interface functionality and system errors,"Users experienced various functional issues with the LangSmith Playground interface including broken edit buttons, missing functionality for tool execution and audio transcription testing, and system errors during prompt iteration and execution. These support requests involved troubleshooting playground-specific features like structured output display, multimodal input processing, template formatting, rate limiting configuration, and UI bugs that prevented normal prompt development workflows.",17,17,,"['resolve multiple LangSmith Playground system degradation issues including real-time output preview failures during experiments, random extra parameters being populated causing JSON parsing errors, and incomplete prompt saving when committing changes.', 'help them understand how to trigger a custom retrieval tool directly from the LangSmith Playground interface, rather than having to invoke it through an external process. The support team confirmed that arbitrary tool execution is not currently supported in the playground.', 'update the default template format for their organization to mustache instead of fstring in the playground, as fstring incorrectly interprets their few-shot examples in JSON as variables.']"
189,Increase LangGraph platform deployment quota limits,"Users repeatedly requested deployment quota increases for the LangGraph platform, typically seeking to expand from the default 1 deployment limit to 5-15 deployments. The support team consistently approved these requests to enable users to deploy multiple AI agents, support different environments, and accelerate their development and testing workflows during the open beta phase.",13,13,,"['increase their deployment quota for the platform so they can experiment with more open source agents and accelerate their learning process. The support team successfully increased their deployment limit to 5 deployments.', 'increase their deployment quota on the platform from the default limit to 10 deployments to support rapid prototyping of AI agent applications. Additionally, they provided feedback requesting data region options for the service and cloud deployment documentation for self-hosting capabilities.', 'increase their deployment quota on the platform from 1 to 5 deployments during the open beta phase to build and share example agent creation pipelines. The support team successfully increased their deployment quota to 5 as requested.']"
190,Provide multi-agent architecture guidance and evaluation strategy consultation,"Users requested comprehensive support for multi-agent system development and evaluation strategies, seeking guidance on agent framework comparisons, architectural design patterns, and evaluation methodologies. The requests included scheduling technical review sessions for proof-of-concept implementations and obtaining updates on roadmap developments and platform features.",5,5,,"['provide a summary of the monthly meeting updates, which included discussions about a feedback bug status, roadmap updates, and information about the Open Agent Platform low-code agent builder.', 'provide a presentation on multi-agent systems, specifically covering both collaborative agent interactions and hosting multiple independent agents on the same endpoint.', 'help them understand the differences between two agent frameworks, specifically comparing code examples and implementation approaches for creating agents that can execute code and search tasks.']"
191,Schedule LangGraph multi-agent architecture consultation meetings,"Users requested meetings to discuss best practices, design patterns, and performance optimizations for LangGraph-based multi-agent systems and chatbot implementations. They sought guidance on multi-agent conversation handling, supervisor architectures, shared memory implementations, and ecosystem scalability insights.",3,3,,"['schedule a meeting to discuss best practices, design patterns, and performance optimizations for their leasing assistant chatbot built with LangGraph, as well as to get insights on scalability, maintainability, and upcoming ecosystem updates.', 'get guidance on best practices for handling multi-agent conversations in LangGraph-Swarm, specifically asking about different approaches for managing message history when multiple agents interact consecutively or send messages to each other.', 'schedule a meeting to discuss multi-agent/supervisor designs and complex shared memory implementations using LangGraph Python libraries for a new project they are starting.']"
192,Handle spam and non-technical business solicitation requests,Users submitted various non-technical requests including domain name sales solicitations and a request for permission to feature company logos on partner websites. These submissions were categorized as spam or business inquiries unrelated to LangChain/LangSmith technical support needs.,4,4,,"['consider purchasing a domain name for their business. This is a sales inquiry unrelated to any technical support needs.', 'purchase a domain name for their business. This is not a LangChain/LangSmith support request, but rather a domain sales solicitation that should be categorized as spam.', 'consider purchasing a domain name. This is a spam message offering to sell a domain name and is not a legitimate support request.']"
193,Enhance LangSmith annotation queue features and functionality,"Users requested various improvements to LangSmith's annotation queue functionality, including notification features for new annotation items, UI enhancements for better display formatting, and SDK capabilities for adding instructions. They also sought solutions for browser cache-related UI errors and requested the ability to annotate individual items within list outputs rather than entire outputs as single units.",5,5,,"['provide a feature request for notifications when there are examples in the annotation queue, specifically to notify a domain expert when new items are available for annotation.', 'improve the user experience (UX) of the annotations queue by changing how the note field is displayed to match the hover text format used for evaluation score details. The product team implemented this UI improvement and deployed it live.', ""help them understand the conversation. The user reported a UI error when accessing the annotations queue page in their workspace, which was consistently reproducible and caused by browser cache issues with dynamically imported JavaScript modules. The issue was resolved by clearing the browser cache, though the root cause of why cache busting wasn't working properly still needs investigation.""]"
194,Resolve LangSmith dataset management and examples editor bugs,"Users reported multiple bugs and usability issues related to LangSmith dataset management, including problems with deleting tool call IDs, dataset creation errors, schema configuration challenges, and display/visualization limitations. The requests also included issues with dataset examples editor functionality, such as automatic message conversion causing validation errors and problems with input column displays when handling multiple inputs.",12,12,,"['help them with a bug report about being unable to delete tool call IDs in the dataset example addition view, which they worked around by editing raw JSON.', 'help them understand how to define nullable properties in dataset output schemas, specifically how to allow null values for string properties in addition to the string type itself.', 'help them understand the meaning of a specific error message they encountered while trying to create a dataset and add a trace to it in LangSmith. The error was related to a schema reference resolution issue that required a backend fix from the engineering team.']"
195,Resolve LangGraph platform API authentication and header configuration issues,"Users experienced various API authentication issues with LangGraph platform deployments, including missing authentication headers, 404 errors from incorrect auth configuration, and problems with custom OAuth integrations. They also encountered issues with authentication header handling in the useStream hook, rate limiting errors at authentication endpoints, and needed guidance on secure API key management practices for frontend applications.",7,7,,"['help with missing authentication headers on API calls for their platform deployment. The user needed guidance on how to properly authenticate API requests from a frontend application, which required implementing a custom backend or passthrough server to manage API keys securely.', 'help with a 404 error when connecting to a cloud server through an integration. The user ultimately resolved the issue by correcting the authentication headers being passed to the cloud service.', 'provide a recommendation on the best practice for logging failed request headers, specifically to extract request IDs for support cases when connection errors prevent access to response headers through the callback system.']"
196,Categorize LangChain support conversation types using ecosystem framework,"The users requested assistance with categorizing and analyzing support conversations to determine the specific type of LangChain/LangSmith support request within the provided ecosystem framework. The requests focused on identifying whether conversations represented admin issues like billing and security, technical platform problems, or other support categories to improve operational understanding and service quality.",16,16,,"['analyze a security compliance conversation about API key management requirements and determine what type of support request it represents. This appears to be a security and compliance matter related to API key rotation policies and InfoSec standards rather than a direct technical support request for the platform itself.', 'categorize and analyze a support conversation to determine what type of support request was made, but the actual conversation shown was a business collaboration/partnership inquiry from an automotive company seeking to publish guest content with backlinks, which was declined by the team.', 'analyze a meeting summary document and identify the specific support request type, but this is actually a meeting summary about feature requests and product feedback rather than a direct support conversation. The document discusses various feature requests, status updates, and action items for product development collaboration.']"
197,Handle LangChain business partnership and collaboration inquiries,"Users submitted business development and partnership inquiries seeking collaboration opportunities with LangChain for various commercial ventures including custom AI chatbot development, reselling licenses, consulting services, and marketing partnerships. These requests were sales-oriented proposals rather than technical support issues, with users looking to explore business relationships, joint ventures, and promotional opportunities within the LangChain ecosystem.",12,12,,"['help them build a custom AI-driven chatbot solution for their platform, specifically for astrology use cases with personalized user inputs, premium service integration, and data security compliance. This is a sales inquiry seeking technical capabilities, customization options, and pricing information for a potential business partnership.', 'explore a potential partnership between their company and the AI platform for the Italian market, including reselling licenses and providing system integration services to their clients.', ""provide advisory and consulting services for implementing intelligent agents based on generative AI technologies. The user is seeking strategic and technical guidance to improve their existing agents' design, development, and accuracy, as well as recommendations to achieve higher levels of precision, efficiency, and quality in agent responses.""]"
198,Fix LangSmith experiment UI feedback display and interface bugs,"Users experienced various display and interface bugs in LangSmith's experiment UI, including duplicate evaluation numbers, missing feedback data when comments contained square brackets, and incorrect grouping of metadata fields. They also requested improvements to feedback visibility, such as displaying critique text directly in table cells and making feedback comments visible in publicly shared traces.",7,7,,"['help with a bug in the LangSmith experiment UI where duplicate evaluation numbers are being assigned, causing the graph to not display all evaluations correctly.', 'help with a LangSmith UI bug where feedback data is missing or inconsistently displayed in experiment results, particularly when feedback comments contain square brackets which causes subsequent feedback to be silently dropped.', 'help them understand how to display freeform text feedback values directly in experiment results table cells in LangSmith, rather than only showing them on hover. They want the critique text to be visible in the cell itself instead of being hidden behind a dash symbol.']"
199,Update LangGraph Academy certificate names from Google User display,"Users requested corrections to their LangGraph Academy course completion certificates, which initially displayed ""Google User"" instead of their actual names due to signing in with Google accounts before setting proper display names. The support team successfully processed these administrative requests and updated all certificates with the correct name information.",4,4,,"['reissue a certificate with the correct name instead of ""Google User"" for a completed LangGraph Academy course. The support team successfully updated the certificate name as requested.', 'ask about the availability of certificates for completing the LangGraph course through the academy. The support team confirmed that certificates of completion are provided at the end of each course.', 'correct their course certificate name from ""Google User"" to their actual name for the Introduction to LangGraph course they completed through the academy platform. The support team successfully updated the certificate with the correct name information.']"
200,Filter unsolicited business proposals and marketing spam requests,"Users submitted various unsolicited business proposals and marketing requests to LangChain support, including offers for API creation plugins, web scraping tools, social media promotion services, and app development partnerships. These requests were spam or sales inquiries rather than legitimate technical support issues related to LangChain, LangSmith, or LangGraph functionality.",7,7,,"[""consider acquiring a plugin they developed for the marketplace that automates API creation and development processes. This is categorized as spam since it's an unsolicited business proposal unrelated to technical support."", 'collaborate with a marketplace platform to feature APIs, which falls under sales/business development rather than technical support.', 'provide a tool called CodeCanvas that creates architectural diagrams for codebases to help new contributors understand and onboard to open source repositories more easily. This falls under the ""Spam"" category as it\'s an unsolicited business proposal rather than a technical support request.']"
201,Provide tax compliance certificates and registration documentation,"Users requested various tax compliance documentation including qualified invoicing business registration numbers, Certificates of Tax Residence, Form 6166 for double taxation agreements, and general tax certificates for processing invoice payments. The support team clarified that LangSmith does not maintain registration under certain invoicing systems, does not provide tax documents for self-service customers, and does not add tax to international B2B transactions.",3,3,,"['provide information about whether the company has a qualified invoicing business registration number under the invoicing system for compliance with local law and company procedures. The support team confirmed they are not currently registered under that invoicing system and do not charge local sales tax on international invoices.', 'provide a Certificate of Tax Residence and Form 6166 for double taxation agreement purposes with Spain for the year 2025. This falls under Admin Support - Security, Privacy and Compliance as it involves providing official tax documentation for compliance purposes.', 'provide a tax certificate for 2025 to process outstanding invoice payments. The support team clarified that tax documents are not provided for self-service customers and no tax is added to international B2B transactions.']"
202,Provide LangSmith security compliance documentation and privacy assessments,"Users requested privacy assessments, security documentation, and clarification about data protection measures for LangSmith. They sought information about public sharing scope, data encryption standards, secure chat features, trace redaction capabilities, and penetration test remediation for compliance purposes.",7,7,,"[""clarify the scope of public sharing in LangSmith, specifically whether making a prompt public means it's visible to everyone on the internet or just within their organization."", 'provide a privacy assessment inquiry for LangSmith. The user received confirmation that their privacy assessment has been completed and was provided with contact information for any follow-up queries.', 'provide information about data security measures for LangSmith, specifically asking about data storage security, encryption of transmitted and stored data, data access controls, and official documentation confirming these security measures. The user was directed to the trust center but follow-up was needed to confirm if their security and compliance concerns were fully addressed.']"
203,Create LangSmith dashboards with cost analytics and cross-project aggregation,"Users requested help creating LangSmith dashboards with multi-dimensional cost and usage analytics, specifically wanting to break down costs by team or user with bar charts for highest cost users and team expenses. They also needed assistance building organization-wide dashboards that aggregate data across all projects, including line charts for run counts over time and stacked bar charts showing daily run counts per project.",2,2,,"[""create a dashboard that breaks out total cost by team or user. Ideally their dashboard would have three charts. Total Cost Line chart (I can do this no problem). A bar chart with the 7 day costs for the 10 highest cost users of the system. A bar chart with the costs for each team over 7 days. They haven't quite figured out how the filters work."", 'create a dashboard that can pull data from all projects in an organization, specifically wanting a line chart showing run count across all projects over time and a stacked bar chart showing daily run count for each project.']"
204,Clarify search package options and filtering capabilities,Users requested clarification on package selection for search functionality due to conflicting documentation between standalone and community tools versions. They also sought recommendations for Boolean search tools and partial matching filter capabilities for professional profile searches and candidate identification workflows.,3,3,,"['clarify which package to use for search functionality - whether to use the standalone package or the community tools version, as they found conflicting information in the documentation.', 'recommend the most suitable tool or combination of tools for performing Boolean searches on professional profiles using search engine capabilities, including extracting relevant information and handling complex queries for candidate identification.', ""provide a 'contains' filter for partial matching functionality. This appears to be a feature request for search or filtering capabilities within a system.""]"
205,Process LangSmith account data deletion requests under GDPR compliance,"Users submitted data deletion requests to permanently remove their personal information, accounts, workspaces, and organizations from the LangSmith platform under GDPR compliance requirements. The support team successfully processed these data subject access requests (DSAR) by removing user data from multiple systems, databases, and billing platforms within the required timeframes.",10,10,,"['help them with their data deletion request for their account. The user submitted a formal data subject access request (DSAR) to have their account and associated data permanently deleted from the platform, which was successfully processed by the support team.', 'delete their personal information from the system. The support team confirmed that the data deletion request was completed successfully.', 'delete their workspaces and all associated data to avoid further charges, as they could not find a way to remove them themselves. The support team ended the billing plans and provided a data deletion request form to complete the account and data removal process.']"
206,Categorize and summarize diverse LangChain ecosystem support interactions,"Users submitted various individual support requests covering technical issues across LangChain/LangSmith components including dashboard filtering bugs, LangGraph deployment problems, trace display formatting, and TypeScript schema handling. These requests were accompanied by multiple meta-requests asking for categorization and summarization of their own support conversations to improve support operations and service quality.",17,17,,"['share information about a community-led tutorial project they are developing to make LangChain more accessible to developers globally, seeking acknowledgment and potential support from the LangChain team. This falls under the ""Other Support"" category as it\'s a community outreach inquiry rather than a technical support request.', 'provide a summary of a meeting between a company and the LangSmith team regarding feature requests and updates, including filtering capabilities, annotation traces, playground sorting functionalities, and data migration support for their self-hosted solution.', ""provide a summary of the user's LangChain/LangSmith support request based on the conversation. The user requested markdown formatting support in the trace view feature, as they found the current plain text display difficult to read for their development team's markdown-formatted messages.""]"
207,Provide LangSmith DPAs and privacy compliance documentation,"Users requested Data Processing Agreements (DPAs) and privacy compliance documentation for LangSmith services to meet GDPR, BDSG, and internal legal requirements before implementing LangSmith tracing, prompt libraries, and LangGraph services in their organizations. They also sought guidance on attribute-based access control implementation and the compliance implications of different metadata storage approaches within LangSmith's architecture.",7,7,,"['provide information about the privacy and compliance policies for LangSmith Tracing, specifically asking about GDPR and BDSG compliance for the European service. The support team confirmed GDPR compliance but indicated that specific BDSG compliance is not currently available, though they noted the request for future consideration.', 'understand the implications of storing user_id in additional_kwargs versus configurable metadata for GDPR compliance with self-hosted LangSmith and managed ClickHouse, and whether this placement will disadvantage them in future LangSmith roadmap features.', 'provide a Data Processing Agreement (DPA) and security documentation for LangSmith integration to complete their internal legal review before implementing LangSmith in their AI assistant.']"
208,Configure LangGraph platform database storage and TTL settings,"Users requested support for database storage capacity issues in their LangGraph platform deployments, specifically encountering alerts when storage exceeded 80% capacity and experiencing system disruptions. The support team provided guidance on configuring TTL settings, expanding volumes, implementing blob storage, and understanding persistence layer architecture to resolve disk space constraints.",8,8,,"['help with a disk space issue in their self-hosted deployment where the database has less than 10% remaining space, and they encountered errors when trying to update persistence settings. The support team provided guidance on volume expansion procedures and recommended enabling blob storage to preserve space for future runs.', 'help them with a technical issue where connections to a database remain open after load testing, specifically requesting verification that connections are being closed properly after observing hundreds of idle connections hours after traffic ended.', 'help them understand the structure of the platform and how the database persistence layer works, specifically whether the store is configured to connect to the database versus using in-memory storage.']"
209,Resolve LangSmith payment failures and billing disputes,"Users requested assistance with payment processing failures, including unsuccessful credit card charges, declined transactions, and insufficient funds issues that prevented their LangSmith accounts from being properly charged. They also needed help retrieving missing invoices, resolving duplicate billing disputes, and processing refunds for unused services.",21,21,,"['locate and provide an invoice/receipt for a payment made on a specific date, as they were unable to find the billing document through their account portal for accounting purposes.', 'send a specific invoice for $78 to their email address. The support team acknowledged the request and confirmed they resent the invoice to the requested email addresses.', 'help with a payment issue where their credit card payment was unsuccessful due to insufficient funds, which led to a complex billing situation involving refund processing and payment timing coordination.']"
210,Resolve multi-language TypeScript-Python integration and deployment issues,"Users requested support for multi-language development workflows across the LangChain ecosystem, specifically needing non-blocking TypeScript evaluation behavior similar to Python's blocking=False parameter for CI/CD processes, AI provider integration fixes for rendering and playground features, and TypeScript SDK wrapper implementation. They also sought assistance with mixed Python-TypeScript deployment scaling, dependency configuration troubleshooting, message history persistence issues, and Studio UI rendering problems.",3,3,,"[""help them understand how to achieve non-blocking behavior in TypeScript similar to Python's blocking=False parameter for evaluations, as they need to work within a CI/CD process that has a 15-minute timeout limit."", 'fix the rendering and playground features for the integration with the AI provider, specifically issues with system prompts and images not displaying correctly in the tracing tool, and to implement a typescript SDK wrapper for better integration support.', 'increase their deployment count on the platform, troubleshoot deployment issues with mixed Python and TypeScript projects, resolve persistence problems with message history, fix dependency configuration errors, and address Studio UI rendering errors.']"
211,Resolve LangGraph Platform deployment and configuration technical issues,"Users encountered various technical deployment and configuration issues across LangGraph Platform components, including outdated agent versions, database connectivity problems with singleton connection pools, and custom domain binding requirements for different environments. The support interactions also involved feature access requests for beta functionality, API access for developer tools, and troubleshooting platform-specific deployment behaviors that differed from local development environments.",12,12,,"['provide a comprehensive analysis of the conversation and categorize the support interaction according to the provided framework. The conversation itself involves a license key update notification for a self-hosted instance and planning for version upgrade without service disruption.', ""help them understand the conversation between the user and the support team. The user requested access to a prompt optimization feature in the playground that they had seen previously, which required beta access enablement and ultimately only supported a specific AI provider that the user wasn't using."", 'help them understand the content of a support conversation about LangGraph deployment and custom domain binding. The conversation shows a customer asking about custom domain support and additional deployments for different environments, with the support team providing 5 deployment slots and noting that custom domain binding is on the roadmap without an ETA.']"
212,Provide penetration test security findings remediation updates,"Users requested updates on remediation action plans for medium and low security findings from a penetration test, with a deadline of 3 business days. These requests fell under Admin Support in the Security, Privacy and Compliance category.",2,2,,"['provide an update on the remediation action plan for medium and low security findings from a penetration test, with a deadline of 3 business days. This falls under Admin Support in the Security, Privacy and Compliance category.', 'provide an update on the remediation action plan for medium and low security findings from a penetration test, with a deadline of 3 business days. This falls under Admin Support in the Security, Privacy and Compliance category.']"
213,Process LangSmith account deletion requests through DSAR submission,"Multiple users requested deletion of their LangSmith accounts through customer support, with various reasons including ended experimentation periods, inactive email addresses, duplicate accounts, and login difficulties. The support team consistently directed users to submit Data Subject Access Request (DSAR) forms to initiate the account deletion process, which could take up to 30 days to complete.",25,25,,"['delete their organization and account.', 'delete their account and provide confirmation of the deletion, as they could not find a self-service option to do so. The support agent directed them to submit a Data Subject Access Request form to process the account deletion request.', 'delete their account as they no longer need it. The support team acknowledged the request and indicated they would provide an initial response within the next business day.']"
214,Debug LangGraph execution stability and threading concurrency issues,"Users experienced critical stability and state management issues in LangGraph OSS Python and API environments, including application hangs at specific graph depths, intermittent execution stops causing deadlocks, and problems with AsyncRedisSaver interrupt handling. They also encountered threading and concurrency problems such as 409 status codes during high-throughput load testing, connection closures in threaded environments, and concerns about thread state interference during metadata updates.",9,9,,"[""understand the expected behavior when receiving a 409 status code from the LangGraph API's thread runs endpoint during scale testing, specifically why threads get stuck in pending status and don't execute when running load tests at high throughput against multiple threads."", 'help debug an issue with AsyncRedisSaver in the LangGraph Python open source library where interrupts are not being properly resumed and instead cause the function to be called again, while the same code works correctly with InMemorySaver.', ""understand whether using the `client.threads.update` API call during an ongoing background streaming run interferes with the thread state, as they are experiencing intermittent unexpected metadata updates appearing in their stream responses. They want to confirm that thread metadata updates won't disrupt their running graph execution and understand why these updates are sometimes showing up in their streaming output when they don't expect them to.""]"
215,Resolve LangGraph platform Docker deployment and containerization issues,"Users experienced various Docker containerization and deployment failures on the LangGraph platform, including certificate validation issues, build configuration problems, dependency management errors, and package installation failures. The support requests involved troubleshooting Docker build processes, SSL certificate settings, environment variable configuration, and resolving compatibility issues with package managers and runtime dependencies.",8,8,,"['help with LangSmith certificate validation issues in Docker containers, specifically needing to configure root certificates and SSL settings to properly connect to LangSmith services.', 'help with a deployment issue on the platform where their main branch fails to create a Docker image, while other branches deploy successfully. The support team identified the root cause as an incorrect graph definition and package installation issues in the pyproject.toml configuration.', 'help with a Docker deployment failure on the LangGraph platform where their agent template deployment failed after 10 minutes with no visible logs, which was ultimately resolved by updating the minimum langchain-core version requirement to 0.3.64.']"
216,Resolve LangChain community Slack workspace access and invitation issues,"Users encountered various technical issues when attempting to join the LangChain community Slack workspace, including non-functional signup forms, expired invite links, authentication problems with required email domains, and system errors marking users as ""already invited"". The support team resolved these issues by manually sending direct invitations and fixing the invite form functionality.",8,8,,"['provide access to the Slack community for their team members. The support team resolved this by sending direct invites to multiple team members when the standard invite form was experiencing technical issues.', ""get help joining the community slack channel after encountering authentication issues that required a specific email domain they didn't have access to."", ""get access to the community slack channel. The user was enrolled in a course and was having trouble accessing the community because the form was requiring a specific email domain that they didn't have access to.""]"
217,Analyze and categorize LangChain support conversation content,"Users requested help analyzing and categorizing LangChain/LangSmith support conversations to understand the nature of various technical issues including custom model integration, LangGraph subgraph problems, OpenAI token counting bugs, LangSmith SDK resource tag issues, memory service access, annotation documentation, and dashboard errors. These requests primarily involved users seeking assistance with conversation analysis and support ticket categorization rather than direct technical troubleshooting of specific LangChain components.",14,14,,"['help them integrate their custom trained model (based on a base model) with the framework for text classification of request types, specifically asking about using BaseChatModel and seeking clarification on the correct implementation approach.', 'help them understand the conversation between an AI assistant and a user about a technical issue with compiled subgraphs as nodes and interrupts in LangGraph. The user wants to know what the specific LangChain support request was in that conversation.', ""help them understand the issue with the `ChatOpenAI.get_num_tokens_from_messages` method when using OpenAI's Resources API, specifically that the method doesn't properly handle system messages with chat completions-style content blocks, which led to the discovery and fix of a bug in the LangChain codebase.""]"
218,Block spam guest posting and SEO marketing solicitations,"Users submitted numerous unsolicited marketing inquiries requesting guest post opportunities, backlink placements, and SEO services on LangChain websites. These requests were consistently identified as spam rather than legitimate technical support needs related to LangChain OSS, LangSmith, or LangGraph products.",14,14,,"['accept guest posts or link insertion on the website, which is a spam/marketing inquiry unrelated to technical support.', 'provide SEO outreach services to help secure guest posts on high-authority websites in the crypto niche to boost their online presence and authority. This is a spam/marketing solicitation rather than a legitimate technical support request.', 'publish a sponsored gambling-themed article with a dofollow link on the website, which falls under spam/unsolicited marketing rather than a legitimate technical support request.']"
219,Clarify advanced LangGraph implementation patterns and execution behaviors,"Users requested assistance with advanced LangGraph implementation patterns and behaviors, including integration with external libraries like pyMDP and MultiServerMCPClient, understanding Command class functionality, and implementing complex execution flows like parallel processing and fire-and-forget nodes. They also sought help with output format discrepancies between local and remote graph execution, serialization methods for portable graph configurations, and techniques for direct node navigation within subgraphs.",9,9,,"['help them understand how to use LangGraph with pyMDP, providing links to a research paper and video tutorial on the topic.', ""help them understand the behavior of the Command class's goto property in LangGraph's createReactAgent, specifically why returning goto: END from a tool doesn't terminate the graph execution as expected. The user needed clarification on how Command works with existing graph edges and learned that Command adds edges rather than overriding them."", 'help them understand the issue with retrieving output format from the SDK. The user is experiencing a discrepancy between the output format they get when using ainvoke() versus get() calls when working with graphs on the cloud platform, where the SDK returns the full state instead of the structured output schema they defined.']"
220,Resolve LangSmith dashboard crashes and UI display failures,"Users experienced various LangSmith tracing dashboard and UI failures including crashes when viewing traces with specific content, frontend errors preventing project access, and display issues with trace data. The support team resolved these issues through backend fixes, browser updates, server restarts, and infrastructure troubleshooting to restore dashboard functionality.",25,25,,"['help them with a technical issue where the LangSmith web application crashes when trying to view specific trace URLs that contain base64-encoded images in the prompt content. The support team worked to reproduce the issue using public trace links and deployed fixes to resolve the dashboard crashing behavior.', 'help them with a LangSmith dashboard issue where they were unable to access traces in the web application, which was resolved as a transient service interruption on the US cloud infrastructure.', ""help with a LangSmith support issue where projects weren't displaying in the tracing interface despite showing 400+ projects in the workspace, which was caused by a database memory limit error that was eventually resolved after a system upgrade, followed by a secondary issue with user invitations not working properly across organizations.""]"
221,Schedule product discussions and improve LangSmith time filtering,"Users requested to schedule meetings to discuss product updates, roadmaps, enterprise pricing for scaling beyond plus tier subscriptions, and organizational changes including new team contact information. They also requested improvements to LangSmith's time filtering functionality to support start-time-only specifications and flexible duration formats like ""5h30m"".",4,4,,"['schedule a meeting to discuss product updates, recent changes, upcoming features, roadmap updates, and ways to leverage the system more effectively.', 'understand the organizational update about a product manager stepping down from their role and transitioning to a new challenge within the company. The user is informing the team about new points of contact for strategy, product-related topics, and operational topics like billing.', 'schedule a meeting to discuss enterprise service pricing and capabilities for a platform they are currently subscribed to at the plus tier, as their needs are expected to exceed their current subscription level due to scaling requirements.']"
222,"Resolve LangSmith plan upgrade and member management configuration
issues","Users
encountered various administrative challenges when upgrading to or configuring
LangSmith Enterprise and Startup plans, including billing setup issues,
activation errors, and difficulties accessing member management features.
Support requests focused on resolving plan migration problems, enabling user
invitation capabilities, and configuring organizational access permissions
after plan upgrades.",5,5,,"['help them understand the pricing and billing structure for the Startups Plan, including clarification about seat charges and payment requirements after experiencing activation errors.', 'help them with their inability to invite members after upgrading to the Enterprise plan, which is a General Account Management issue related to adding users to their organization.', 'help them join a specific channel or communication platform related to a partnership between two organizations, which appears to be an access management issue requiring administrative assistance.']"
223,Resolve LangGraph platform deployment infrastructure and organization management issues,"Users encountered various technical issues with LangGraph platform deployment infrastructure including post-migration visibility problems, local instance setup failures, and pods stuck in terminating states. They also requested administrative support for organization management tasks such as deleting test organizations, increasing deployment quotas, and clarifying pricing structures.",8,8,,"['help with a post-migration issue where organizations and workspaces were not visible in the UI after reusing the same database instances, which resolved itself after waiting longer for the migration to fully complete.', 'remove a test organization that was created during testing to avoid confusion with their official organization.', 'increase their deployment quota from 1 to 5 deployments and to disable a specific organization ID. The support team successfully increased the quota and arranged for the organization removal to be processed within the next business day.']"
